time;ax (m/s^2);ay (m/s^2);az (m/s^2);aT (m/s^2)
2,661321;0,0783;-0,2175;0,1715;0,288
2,670485;0,0953;-0,1161;0,1135;0,188
2,672593;0,0339;-0,0749;-0,0176;0,084
2,675144;-0,0031;-0,0362;-0,1217;0,127
2,681902;-0,0229;0,0377;-0,1705;0,176
2,694315;-0,0139;0,0756;-0,2189;0,232
2,695556;-0,0118;0,1012;-0,2504;0,270
2,696188;-0,0569;0,1222;-0,3177;0,345
2,700204;-0,1157;0,1573;-0,3039;0,361
2,706494;-0,1455;0,1851;-0,2739;0,361
2,710729;-0,1824;0,1915;-0,1732;0,316
2,715343;-0,1479;0,1954;-0,0543;0,251
2,719648;-0,0783;0,1185;0,0493;0,150
2,726080;-0,0478;0,0754;0,1404;0,166
2,729557;-0,0344;-0,0102;0,2071;0,210
2,735625;-0,0357;-0,0619;0,2662;0,276
2,741704;-0,0019;-0,0753;0,2705;0,281
2,744927;0,0410;-0,1029;0,3437;0,361
2,753021;0,0905;-0,0901;0,3572;0,379
2,754847;0,0517;-0,1297;0,2973;0,328
2,761651;0,0156;-0,1288;0,2834;0,312
2,766909;0,0084;-0,1637;0,2175;0,272
2,771429;-0,0011;-0,1247;0,1407;0,188
2,774424;0,0015;-0,1100;0,1053;0,152
2,782381;-0,0221;-0,1051;0,0300;0,112
2,789326;-0,0503;-0,0931;-0,0731;0,129
2,791506;-0,0353;-0,0456;-0,0969;0,113
2,794214;-0,0463;0,0040;-0,1182;0,127
2,804506;-0,0524;0,0318;-0,0967;0,114
2,805673;-0,1819;0,0737;-0,1777;0,265
2,809847;-0,2441;0,1036;-0,2109;0,339
2,813563;-0,2327;0,0835;-0,1469;0,288
2,820570;-0,0959;0,0731;-0,0742;0,142
2,825528;-0,0413;0,0367;0,0834;0,100
2,830407;-0,0563;-0,0115;0,1689;0,178
2,834728;-0,0239;-0,0190;0,1327;0,136
2,841211;0,0364;-0,0646;0,1304;0,150
2,845231;0,0677;-0,0316;0,0952;0,121
2,853691;0,0631;0,0034;0,0366;0,073
2,855036;0,0302;0,0167;-0,0117;0,036
2,861246;-0,0070;0,0464;-0,1236;0,132
2,866603;-0,0199;0,0285;-0,1563;0,160
2,873787;-0,0276;0,0179;-0,1581;0,161
2,875182;-0,0281;0,0432;-0,1934;0,200
2,880764;-0,0355;0,0114;-0,1574;0,162
2,889147;-0,0048;-0,0104;-0,1221;0,123
2,891987;0,0281;0,0250;-0,1040;0,111
2,895403;0,0370;0,0437;-0,1243;0,137
2,899250;-0,0161;0,0600;-0,1567;0,169
2,905670;-0,0594;0,0740;-0,1704;0,195
2,908500;-0,0385;0,0643;-0,1319;0,152
2,914391;-0,0464;0,1070;-0,1108;0,161
2,918557;-0,0356;0,0901;-0,0189;0,099
2,926333;-0,0843;0,0971;0,0367;0,134
2,929610;-0,0878;0,0897;0,0490;0,135
2,933659;-0,0678;0,1013;0,0828;0,147
2,940516;-0,0626;0,0604;0,1474;0,171
2,945868;-0,0028;0,0934;0,1380;0,167
2,950235;-0,0030;0,0572;0,1053;0,120
2,953590;0,0134;0,0615;0,0800;0,102
2,960127;0,0415;0,0752;0,0386;0,094
2,965561;0,0313;0,0081;-0,0026;0,032
2,972376;0,0237;-0,0062;-0,0481;0,054
2,973727;0,0803;-0,0370;-0,0315;0,094
2,979688;0,1057;-0,0224;-0,0412;0,116
2,992557;0,1407;-0,0222;-0,0745;0,161
2,993754;0,1779;-0,0124;-0,1148;0,212
2,995874;0,2698;-0,0240;-0,1144;0,294
2,999593;0,2947;-0,0284;-0,0333;0,298
3,003206;0,3319;-0,0850;-0,0905;0,354
3,008125;0,2958;-0,1245;-0,1685;0,362
3,012735;0,1321;-0,1729;-0,2486;0,330
3,018875;-0,0109;-0,2278;-0,3050;0,381
3,023891;-0,0577;-0,1822;-0,2925;0,349
3,029074;0,0123;-0,1299;-0,1616;0,208
3,032594;0,0060;-0,0873;-0,0533;0,102
3,040272;-0,0097;-0,0712;0,0112;0,073
3,044790;0,0100;-0,0551;0,1035;0,118
3,050054;-0,0349;-0,0464;0,0930;0,110
3,054567;-0,0990;-0,0329;0,0277;0,108
3,058279;-0,0276;-0,0550;-0,0017;0,062
3,064924;0,0597;-0,0035;0,0453;0,075
3,070624;-0,0650;-0,0165;0,0019;0,067
3,072538;-0,0985;0,0038;-0,0579;0,114
3,078331;0,0251;0,0834;-0,1149;0,144
3,085390;0,0744;0,1363;-0,0860;0,178
3,092907;-0,0284;0,1271;-0,0031;0,130
3,093929;-0,1254;0,1512;-0,0085;0,197
3,098016;-0,0911;0,1561;-0,0092;0,181
3,107776;-0,0762;0,1681;-0,0217;0,186
3,109245;-0,0211;0,1420;-0,0556;0,154
3,111373;-0,1043;0,1329;-0,1084;0,201
3,116837;-0,0683;0,0930;-0,0801;0,140
3,122391;-0,0351;0,0818;-0,0234;0,092
3,129429;-0,0500;0,0184;-0,0714;0,089
3,132191;-0,0697;-0,0351;-0,0430;0,089
3,137533;0,0272;-0,0454;-0,0027;0,053
3,143334;0,1374;-0,1127;0,0277;0,180
3,148798;0,1209;-0,1153;-0,0038;0,167
3,153305;0,0312;-0,1107;0,0053;0,115
3,157612;-0,0604;-0,1584;0,0475;0,176
3,164590;-0,0448;-0,1346;0,1275;0,191
3,168083;0,0468;-0,1253;0,1880;0,231
3,172397;0,0022;-0,1257;0,2269;0,259
3,176877;0,0032;-0,1143;0,2421;0,268
3,184208;0,0447;-0,1174;0,2169;0,251
3,189967;0,0408;-0,0945;0,1781;0,206
3,191245;0,0369;-0,1383;0,1634;0,217
3,196802;0,0711;-0,1319;0,1087;0,185
3,203142;0,0980;-0,1448;0,0571;0,184
3,206469;0,0559;-0,1528;0,0156;0,163
3,212392;0,0474;-0,1657;0,0698;0,186
3,217031;0,0676;-0,0719;0,1193;0,155
3,227362;0,0855;-0,0574;0,1807;0,208
3,228469;-0,0750;0,0018;0,1566;0,174
3,231050;-0,1870;0,0794;0,0878;0,221
3,236752;-0,1607;0,1018;0,0767;0,205
3,244154;-0,0898;0,1382;0,0749;0,181
3,247690;-0,0291;0,0794;0,0896;0,123
3,250925;0,0024;0,0639;0,1159;0,132
3,256421;-0,0022;-0,0131;0,0660;0,067
3,263699;-0,0071;-0,0705;0,0708;0,100
3,267177;0,1657;-0,0680;-0,0195;0,180
3,273739;0,1260;-0,0345;-0,0972;0,163
3,278610;0,0988;-0,0583;-0,1222;0,168
3,282679;0,0747;-0,0724;-0,1541;0,186
3,287713;0,1222;-0,0317;-0,1121;0,169
3,290533;0,1152;0,0372;-0,0657;0,138
3,296688;0,0539;0,1173;-0,0599;0,142
3,305233;-0,0494;0,1897;-0,0400;0,200
3,307203;-0,2090;0,2212;-0,0419;0,307
3,311067;-0,2347;0,2501;-0,0438;0,346
3,316649;-0,1868;0,2456;0,0252;0,310
3,320491;-0,0707;0,1794;0,0771;0,208
3,327599;-0,0150;0,0828;0,0646;0,106
3,330216;0,0118;-0,0154;0,0120;0,023
3,336178;0,1051;-0,0464;-0,0448;0,123
3,341712;0,1407;-0,0867;-0,0416;0,170
3,346782;0,1218;-0,0507;-0,0026;0,132
3,351026;0,1199;-0,0769;-0,0040;0,142
3,354976;0,1254;-0,0580;-0,0240;0,140
3,361905;0,1169;-0,0274;-0,0316;0,124
3,366768;0,0851;0,0052;-0,0793;0,116
3,374790;0,0373;0,0232;-0,0956;0,105
3,376015;-0,0029;0,0412;-0,1001;0,108
3,382021;-0,0474;0,0520;-0,0714;0,100
3,387303;-0,0391;0,0200;0,0138;0,046
3,390579;-0,0428;-0,0330;0,0484;0,073
3,395767;0,0316;-0,1046;0,1231;0,165
3,400704;0,0910;-0,1567;0,1378;0,228
3,406075;0,0714;-0,1537;0,1455;0,223
3,413080;0,0710;-0,1414;0,0843;0,179
3,414508;0,0656;-0,1126;0,0095;0,131
3,421521;0,0531;-0,0840;-0,0291;0,104
3,426741;0,0242;-0,0367;-0,0175;0,047
3,430910;0,0051;-0,0064;-0,0440;0,045
3,434087;0,0288;0,0498;-0,0987;0,114
3,441354;-0,0309;0,0605;-0,0986;0,120
3,446593;-0,0427;0,1328;-0,0534;0,149
3,450129;-0,0236;0,1381;0,0413;0,146
3,453984;-0,0190;0,1004;0,1022;0,145
3,461688;-0,0357;0,0914;0,1130;0,150
3,465340;-0,0214;0,0634;0,0813;0,105
3,476256;-0,0334;0,0189;0,0501;0,063
3,477708;-0,0786;0,0175;0,0358;0,088
3,479996;-0,1432;0,1323;0,1286;0,233
3,494899;-0,1815;0,0800;0,0542;0,206
3,496597;-0,1581;0,0353;-0,0149;0,163
3,497350;0,0099;-0,0756;-0,0739;0,106
3,500235;0,0557;-0,1617;-0,0849;0,191
3,506424;0,1088;-0,2424;-0,0673;0,274
3,509620;0,0787;-0,2036;-0,0687;0,229
3,513648;0,0183;-0,1771;-0,0749;0,193
3,520163;0,0106;-0,0986;-0,0691;0,121
3,525059;0,0080;-0,0373;-0,0135;0,040
3,529823;0,0196;0,0092;-0,0604;0,064
3,533832;0,0477;-0,0444;-0,0786;0,102
3,540345;0,1016;-0,0783;-0,1467;0,195
3,545597;0,0769;-0,1166;-0,1552;0,209
3,550383;0,0741;-0,0927;-0,1047;0,158
3,554951;0,0812;-0,0404;-0,0880;0,126
3,559372;-0,0112;0,0045;-0,0122;0,017
3,565262;-0,0672;0,0395;0,0202;0,080
3,573682;-0,0942;0,0861;0,0806;0,151
3,574871;-0,0855;0,1086;0,1050;0,174
3,580953;-0,1507;0,1142;0,2195;0,290
3,585962;-0,0565;0,1196;0,2528;0,285
3,592291;-0,0156;0,1033;0,2815;0,300
3,594131;-0,0274;0,0465;0,1634;0,172
3,599708;0,0509;-0,0029;0,0466;0,069
3,614665;0,1072;-0,0164;-0,0191;0,110
3,616310;0,1419;0,0059;-0,0389;0,147
3,616859;0,0697;0,0230;-0,0441;0,086
3,617587;0,0007;0,0732;-0,0609;0,095
3,624812;-0,0391;0,1727;-0,0820;0,195
3,629102;-0,0763;0,2024;-0,0812;0,231
3,632610;-0,1341;0,1962;-0,1564;0,284
3,639024;-0,0701;0,1496;-0,1879;0,250
3,644526;0,0362;0,0322;-0,2264;0,232
3,648974;0,0871;-0,0982;-0,1486;0,198
3,656049;0,1833;-0,1658;-0,1214;0,275
3,660175;0,1840;-0,1544;-0,0637;0,248
3,665692;0,1683;-0,0954;-0,0755;0,208
3,669425;0,1387;0,0248;-0,0351;0,145
3,673936;0,0168;0,0775;0,0405;0,089
3,679253;0,0022;0,1513;0,0370;0,156
3,685373;0,0398;0,1841;0,0595;0,198
3,695019;0,0650;0,2001;0,0341;0,213
3,696421;0,0853;0,2041;0,0445;0,226
3,699189;0,0839;0,1821;0,0190;0,201
3,704545;0,0706;0,1864;0,0007;0,199
3,707971;0,0193;0,1669;0,0064;0,168
3,713070;-0,0203;0,1546;0,0714;0,171
3,718126;-0,0455;0,1707;0,1055;0,206
3,722558;-0,1538;0,1743;0,1973;0,305
3,729489;-0,1973;0,2010;0,2446;0,373
3,732640;-0,2072;0,2789;0,2864;0,450
3,738960;-0,1835;0,3433;0,2471;0,461
3,744248;-0,2115;0,3966;0,2985;0,540
3,748160;-0,2409;0,4888;0,2808;0,613
3,752625;-0,1839;0,5295;0,1753;0,587
3,757710;-0,1552;0,4933;0,1246;0,532
3,764997;-0,1500;0,3478;0,1109;0,395
3,768790;-0,0832;0,1252;0,0285;0,153
3,774131;0,0898;-0,0336;-0,1249;0,157
3,777507;0,2256;-0,2617;-0,2212;0,410
3,783671;0,1936;-0,4112;-0,2473;0,517
3,792370;0,1139;-0,5207;-0,2441;0,586
3,794013;0,0939;-0,6073;-0,1950;0,645
3,796615;0,0856;-0,6072;-0,1405;0,629
3,804796;0,0628;-0,5472;-0,1781;0,579
3,808163;0,0496;-0,4373;-0,2499;0,506
3,811230;0,0199;-0,2896;-0,2871;0,408
3,816169;-0,0165;-0,1235;-0,2355;0,266
3,821720;-0,0430;-0,0294;-0,1832;0,190
3,827096;-0,0383;-0,0520;-0,1301;0,145
3,831533;-0,0692;-0,1073;-0,0903;0,156
3,838562;-0,0311;-0,1784;-0,0706;0,194
3,842199;0,0543;-0,2463;-0,0849;0,266
3,847500;0,1580;-0,2043;-0,0022;0,258
3,850989;0,1920;-0,0984;0,1178;0,246
3,856102;0,0785;-0,0198;0,2421;0,255
3,863287;0,0846;0,0126;0,2309;0,246
3,868748;0,0999;0,0209;0,1277;0,163
3,875154;0,0484;-0,0020;0,0780;0,092
3,876393;0,0089;-0,0840;0,0809;0,117
3,884086;0,0311;-0,0751;0,0907;0,122
3,888371;0,0504;-0,1065;0,0717;0,138
3,890955;0,0266;-0,1233;0,0667;0,143
3,895751;0,0148;-0,1067;0,0855;0,138
3,903342;0,0125;-0,0998;0,0592;0,117
3,907328;-0,0276;-0,0884;0,1120;0,145
3,910777;0,0061;-0,0608;0,1912;0,201
3,915878;0,0040;-0,0410;0,2139;0,218
3,920968;-0,0314;0,0187;0,1421;0,147
3,927000;-0,1142;0,1086;-0,0401;0,163
3,931378;-0,1467;0,1407;-0,1425;0,248
3,936508;-0,1150;0,1277;-0,1448;0,225
3,942460;-0,1191;0,1387;-0,1122;0,215
3,946818;-0,1588;0,1191;-0,1089;0,226
3,951037;-0,1768;0,0952;-0,1278;0,238
3,955637;-0,1332;0,0742;-0,1309;0,201
3,962276;-0,0757;0,0133;-0,1181;0,141
3,966424;-0,0660;-0,0136;-0,1273;0,144
3,971355;-0,0327;-0,0188;-0,1178;0,124
3,977272;-0,0281;0,0141;-0,1037;0,108
3,982092;0,0242;0,0610;-0,0826;0,106
3,987173;0,0570;0,0979;0,0097;0,114
3,994013;0,0732;0,1391;0,0138;0,158
3,995997;0,0301;0,1964;-0,0242;0,200
4,001618;0,0186;0,1486;-0,0045;0,150
4,015622;0,0122;0,1081;0,0417;0,117
4,016935;0,0371;0,0869;0,0379;0,102
4,017578;0,0146;0,0777;-0,0156;0,081
4,022238;0,1065;0,0259;-0,0213;0,112
4,024909;0,1480;-0,0894;-0,0178;0,174
4,030807;0,1323;-0,2083;0,0541;0,253
4,034858;0,1216;-0,2193;0,1465;0,290
4,041390;0,0753;-0,2468;0,2050;0,330
4,045351;0,0029;-0,2172;0,2154;0,306
4,050899;-0,0028;-0,1877;0,2114;0,283
4,054841;-0,0087;-0,2061;0,2265;0,306
4,062235;-0,0550;-0,1365;0,1777;0,231
4,067056;-0,0650;-0,2125;0,1890;0,292
4,072505;-0,0584;-0,2572;0,2268;0,348
4,074970;-0,0210;-0,2969;0,3074;0,428
4,081745;0,0231;-0,2772;0,3642;0,458
4,085771;0,0101;-0,2484;0,3146;0,401
4,091457;-0,0002;-0,2012;0,3281;0,385
4,097342;0,0019;-0,0978;0,2591;0,277
4,102753;-0,1212;0,0213;0,1748;0,214
4,106362;0,0111;0,0466;0,1462;0,154
4,110062;0,0621;0,1001;0,1422;0,185
4,114869;-0,0082;0,1410;0,0912;0,168
4,118830;-0,0328;0,1507;0,0077;0,154
4,124385;-0,1002;0,1959;0,0032;0,220
4,130343;-0,0938;0,2003;0,0465;0,226
4,135054;0,0878;0,0478;0,0397;0,108
4,141670;0,0660;-0,0749;0,0329;0,105
4,146137;0,0110;-0,1088;0,0289;0,113
4,149645;-0,0058;-0,1116;-0,0392;0,118
4,154331;-0,0152;-0,0858;-0,0688;0,111
4,160865;-0,1029;-0,0365;-0,0745;0,132
4,165639;-0,0686;0,0363;0,0076;0,078
4,169763;0,0485;0,0088;-0,1177;0,128
4,176408;-0,0282;0,0339;-0,1095;0,118
4,181222;-0,0504;0,0589;-0,0734;0,107
4,186918;-0,0160;0,0909;-0,0854;0,126
4,194104;0,0439;0,0848;-0,0383;0,103
4,195243;0,0820;0,0930;0,0060;0,124
4,200329;0,0560;0,0822;0,0001;0,099
4,205530;-0,0002;0,0715;0,0039;0,072
4,210087;-0,0107;0,0489;0,0433;0,066
4,215107;0,0645;0,0194;0,0281;0,073
4,220618;-0,0600;0,1039;0,0752;0,142
4,225169;0,0540;0,0287;-0,0609;0,086
4,228910;0,0509;0,0232;-0,1465;0,157
4,233716;-0,0900;0,0511;-0,1916;0,218
4,240063;-0,0968;0,0292;-0,2180;0,240
4,244766;-0,0703;0,1099;-0,2213;0,257
4,250339;-0,0084;0,0904;-0,1922;0,213
4,254226;-0,0253;0,0858;-0,1477;0,173
4,262051;-0,0494;0,0839;-0,1971;0,220
4,265236;-0,0426;0,0371;-0,2018;0,210
4,269460;-0,0026;0,0077;-0,2241;0,224
4,275749;-0,0272;-0,0640;-0,1946;0,207
4,279897;-0,0254;-0,1134;-0,1804;0,215
4,284944;-0,0189;-0,1432;-0,1005;0,176
4,289858;-0,0316;-0,0873;0,0071;0,093
4,292848;-0,0229;-0,0864;0,0853;0,124
4,300684;-0,0285;-0,0547;0,1916;0,201
4,304805;-0,0294;0,0050;0,2309;0,233
4,308709;0,0266;-0,0095;0,1610;0,163
4,314767;0,0585;0,0022;0,1228;0,136
4,317978;-0,0070;0,0446;0,1136;0,122
4,322987;0,1465;0,0676;0,1234;0,203
4,329969;0,1326;0,0881;0,0881;0,182
4,333060;0,0096;0,0657;0,0935;0,115
4,339396;-0,0818;0,0767;0,0726;0,134
4,343032;-0,0847;0,0804;-0,0050;0,117
4,349101;-0,0379;0,0438;-0,0180;0,061
4,352891;-0,0271;-0,0162;-0,0287;0,043
4,359356;-0,0282;-0,0638;-0,0201;0,073
4,363472;-0,0364;-0,1063;-0,0260;0,115
4,368282;-0,1062;-0,0963;-0,0056;0,143
4,377223;-0,0852;-0,1148;-0,0019;0,143
4,378303;-0,0596;-0,1141;0,0063;0,129
4,384396;-0,0034;-0,0469;0,0690;0,084
4,390466;-0,0380;-0,0017;0,1336;0,139
4,392041;-0,0510;0,0597;0,1670;0,184
4,398176;-0,0782;0,0493;0,1528;0,179
4,404254;-0,0723;0,0886;0,1299;0,173
4,410812;-0,0666;0,1154;0,0603;0,146
4,411877;-0,0847;0,0707;-0,0011;0,110
4,416808;-0,0815;0,0143;-0,0451;0,094
4,423951;-0,0335;-0,0369;-0,1052;0,116
4,429550;-0,0452;-0,0734;-0,1342;0,160
4,433175;-0,0522;-0,0975;-0,1562;0,191
4,437090;-0,0783;-0,1427;-0,0932;0,188
4,444639;-0,0902;-0,1469;-0,0718;0,187
4,449852;-0,1400;-0,1840;-0,0535;0,237
4,452958;-0,1326;-0,1851;-0,0123;0,228
4,457101;0,0886;-0,1599;0,0354;0,186
4,463996;0,0804;-0,1373;0,1160;0,197
4,468991;0,0464;-0,0746;0,1891;0,208
4,476170;-0,0869;0,0158;0,2339;0,250
4,477379;0,1539;0,0364;0,2030;0,257
4,483551;0,2174;0,0780;0,1731;0,289
4,488320;0,1313;-0,0044;0,1680;0,213
4,493874;0,0914;0,0085;0,1425;0,170
4,496476;-0,0618;0,0710;0,1940;0,216
4,502244;-0,0788;0,1232;0,1839;0,235
4,506509;0,2724;0,2104;0,1554;0,378
4,511518;0,0868;0,2328;0,1463;0,288
4,516201;-0,1710;0,2407;0,1302;0,323
4,522094;-0,3205;0,2294;0,0668;0,400
4,528207;-0,3392;0,1969;0,0870;0,402
4,531708;0,0718;0,1765;0,0475;0,196
4,537235;0,1234;0,0756;0,1103;0,182
4,542788;0,0180;-0,0245;0,1682;0,171
4,548241;-0,2148;-0,1074;0,1620;0,290
4,552234;-0,3539;-0,1305;0,1423;0,403
4,557195;0,1374;-0,1157;0,0974;0,204
4,562870;0,1738;-0,1106;0,0820;0,222
4,566639;0,1346;-0,0607;0,0272;0,150
4,571140;-0,1603;-0,0659;-0,0529;0,181
4,575694;-0,0846;-0,0166;-0,1129;0,142
4,583213;0,0381;0,0442;-0,1129;0,127
4,588195;-0,0205;0,1164;-0,0795;0,142
4,593587;-0,0166;0,1618;-0,0154;0,163
4,597458;-0,2975;0,0928;0,0817;0,322
4,602014;-0,2253;0,1097;0,1499;0,292
4,624535;-0,1729;0,1119;0,1566;0,259
4,626486;-0,0807;0,1234;0,1664;0,222
4,627372;0,0485;0,1369;0,1650;0,220
4,628067;0,1317;0,1028;0,1213;0,206
4,628691;0,1239;0,0427;0,0853;0,156
4,630559;0,0803;0,0615;-0,0264;0,105
4,635274;0,0958;0,0186;-0,1874;0,211
4,640309;0,1630;-0,0309;-0,2981;0,341
4,647332;0,1417;-0,0678;-0,3139;0,351
4,650271;0,0083;-0,0591;-0,3137;0,319
4,657269;0,1987;-0,0218;-0,2976;0,358
4,661756;0,2309;0,0225;-0,2677;0,354
4,667254;0,0205;-0,0141;-0,1841;0,186
4,669897;0,0703;-0,0242;-0,1583;0,175
4,676070;0,1577;0,0038;-0,1331;0,206
4,682233;0,1660;-0,0490;-0,0539;0,181
4,686927;0,1295;-0,0800;-0,0134;0,153
4,693672;0,0387;-0,1272;0,0220;0,135
4,695140;-0,0918;-0,1694;0,0809;0,209
4,703438;0,2750;-0,1472;0,0921;0,325
4,706843;0,2759;-0,1608;0,0963;0,334
4,710491;0,2272;-0,1624;0,1080;0,299
4,715256;0,2125;-0,1878;0,0532;0,289
4,720760;0,1527;-0,1774;-0,0012;0,234
4,726600;0,1741;-0,1646;-0,0884;0,255
4,732745;0,2620;-0,1519;-0,1585;0,342
4,734778;0,1948;-0,1368;-0,2047;0,314
4,739637;0,0949;-0,1145;-0,2247;0,269
4,746970;0,0124;-0,0568;-0,1855;0,194
4,751077;-0,0484;-0,0041;-0,1329;0,142
4,754819;-0,0970;0,0292;-0,1381;0,171
4,761527;-0,1643;0,0861;-0,0794;0,202
4,766762;-0,1696;0,1450;-0,0337;0,226
4,770707;-0,2011;0,1725;0,0021;0,265
4,777962;-0,1852;0,1762;0,0206;0,256
4,782312;-0,2646;0,1513;0,0722;0,313
4,786828;-0,2894;0,1385;0,0545;0,325
4,791724;0,0300;0,1589;0,1059;0,193
4,794856;0,0309;0,1436;0,1213;0,191
4,801594;-0,0491;0,0760;0,1561;0,180
4,806101;-0,0385;0,0849;0,1672;0,191
4,810893;-0,0925;0,0816;0,1075;0,164
4,814606;0,0580;0,0901;0,0512;0,119
4,820993;0,0460;0,0557;-0,0328;0,079
4,824483;0,0486;0,0358;-0,0944;0,112
4,831023;0,0135;0,0540;-0,1148;0,128
4,833710;-0,0779;0,0555;-0,1565;0,183
4,840361;-0,1491;0,0594;-0,1407;0,213
4,844137;-0,1936;0,0751;-0,1203;0,240
4,850548;-0,1782;0,0266;-0,0502;0,187
4,853579;-0,1555;-0,0166;-0,0711;0,172
4,860597;-0,1567;-0,0073;0,0340;0,160
4,864951;-0,2835;-0,0145;0,0975;0,300
4,871057;-0,1222;-0,0454;0,1201;0,177
4,878867;0,0264;0,0142;0,1353;0,139
4,880063;0,0007;0,0141;0,1645;0,165
4,885651;-0,2409;0,0329;0,1937;0,311
4,891661;-0,3123;0,1180;0,1988;0,389
4,893436;-0,1343;0,1929;0,1277;0,267
4,899284;-0,0197;0,2695;0,1261;0,298
4,905337;0,0393;0,3100;0,1053;0,330
4,909135;-0,0377;0,2361;0,0230;0,240
4,913251;-0,1431;0,1320;-0,0611;0,204
4,918782;-0,0865;0,0906;-0,1613;0,204
4,924238;-0,0119;0,0637;-0,1729;0,185
4,930616;0,0076;0,0560;-0,1867;0,195
4,933314;-0,0155;-0,0229;-0,1194;0,123
4,939993;-0,0645;-0,0181;-0,1330;0,149
4,944027;-0,0700;-0,0395;-0,0347;0,088
4,950177;-0,0445;-0,0275;-0,0152;0,054
4,954509;0,0260;0,0390;-0,0076;0,047
4,959274;0,1316;0,0765;0,0498;0,160
4,964346;0,0894;0,0923;0,0566;0,140
4,969109;0,1143;0,1081;0,0680;0,171
4,978403;0,1651;0,0668;0,0435;0,183
4,979449;0,1564;0,0474;-0,0073;0,164
4,985185;0,1524;0,0140;-0,0700;0,168
4,988941;0,1389;0,0308;-0,1446;0,203
4,992664;0,1352;-0,0426;-0,1715;0,222
5,000287;0,0816;-0,0298;-0,1178;0,146
5,004751;0,0453;-0,0122;-0,1434;0,151
5,009608;-0,0167;0,0598;-0,0883;0,108
5,013565;-0,0592;0,0862;-0,1050;0,148
5,019952;-0,0348;0,1149;-0,0626;0,135
5,024332;-0,0768;0,0887;-0,0206;0,119
5,029160;-0,1207;0,0415;0,0018;0,128
5,033975;-0,1072;0,0683;0,0358;0,132
5,039484;-0,0889;0,0640;0,0148;0,111
5,042418;-0,0730;0,0954;0,0533;0,131
5,047952;-0,0811;0,1242;0,0818;0,169
5,052483;-0,0679;0,0934;0,0887;0,146
5,058131;-0,0668;0,0202;0,1524;0,168
5,063747;-0,0184;0,0022;0,1727;0,174
5,068460;-0,0064;-0,0680;0,1500;0,165
5,074376;0,0360;-0,1469;0,1059;0,185
5,078362;0,0610;-0,1564;0,1093;0,200
5,084125;0,1001;-0,1087;0,0912;0,174
5,087558;0,0960;-0,0235;0,0875;0,132
5,094943;0,0779;0,0493;0,0407;0,101
5,096974;0,0457;0,0502;0,0512;0,085
5,104519;0,0449;0,0987;0,0759;0,132
5,113936;0,0278;0,1207;0,0621;0,139
5,115023;0,0064;0,1403;0,0005;0,140
5,118357;0,0186;0,1194;-0,0419;0,128
5,121998;0,0026;0,1107;-0,1130;0,158
5,129434;-0,0014;0,0785;-0,0986;0,126
5,132254;0,0351;0,0372;-0,0733;0,089
5,137349;0,0903;-0,0250;-0,0368;0,101
5,143536;0,1308;-0,0818;0,0058;0,154
5,146637;0,1590;-0,1427;0,0689;0,224
5,152362;0,1704;-0,1793;0,1073;0,270
5,156953;0,2101;-0,2107;0,1471;0,332
5,163941;0,2166;-0,1848;0,1838;0,339
5,168304;0,2020;-0,1589;0,1984;0,325
5,172183;0,1474;-0,1023;0,2103;0,276
5,177029;0,1077;-0,0604;0,2455;0,275
5,184761;0,0283;0,0121;0,2351;0,237
5,188192;-0,0477;0,0437;0,2057;0,216
5,193632;-0,1135;0,0845;0,2288;0,269
5,197216;-0,1810;0,1203;0,1968;0,293
5,202842;-0,1626;0,1084;0,2197;0,294
5,210598;-0,1561;0,1107;0,2663;0,328
5,211675;-0,1496;0,0869;0,2720;0,322
5,216585;-0,2122;0,0111;0,2804;0,352
5,223201;-0,0989;-0,0167;0,2721;0,290
5,227056;0,0443;0,0317;0,2853;0,290
5,231418;0,0323;0,0275;0,2511;0,255
5,236845;-0,0293;-0,0053;0,2933;0,295
5,243613;-0,0191;-0,0045;0,3188;0,319
5,245903;0,0028;0,0104;0,3277;0,328
5,251605;0,0149;-0,0153;0,2846;0,285
5,256500;-0,0038;0,0234;0,2348;0,236
5,263302;-0,0391;0,0522;0,1619;0,175
5,268016;-0,0599;0,1163;0,0780;0,152
5,270954;-0,0639;0,1205;0,0401;0,142
5,278079;-0,0701;0,1293;0,0217;0,149
5,286492;-0,0620;0,1047;-0,0079;0,122
5,287491;-0,0683;0,1064;-0,0300;0,130
5,292598;-0,0317;0,1010;-0,0256;0,109
5,295349;-0,0383;0,0789;-0,0186;0,090
5,301464;-0,0544;0,0712;-0,0164;0,091
5,306967;-0,0254;0,0540;-0,0523;0,079
5,310133;0,0079;0,0276;0,0141;0,032
5,316011;-0,0067;0,0061;-0,0175;0,020
5,321634;0,0049;-0,0033;-0,0561;0,056
5,327232;-0,0050;0,0183;-0,0805;0,083
5,330512;-0,0006;-0,0385;-0,1167;0,123
5,335009;0,0154;-0,0259;-0,1508;0,154
5,341595;-0,0090;-0,0182;-0,1041;0,106
5,347004;0,0238;-0,0341;-0,0652;0,077
5,350550;-0,0150;-0,0215;-0,0314;0,041
5,354601;-0,0179;-0,0659;-0,0120;0,069
5,361112;0,0360;-0,0507;-0,0212;0,066
5,365964;-0,0008;-0,0689;0,0150;0,070
5,371653;-0,0017;-0,0347;0,0133;0,037
5,378553;-0,0266;-0,0484;-0,0166;0,058
