time;ax (m/s^2);ay (m/s^2);az (m/s^2);aT (m/s^2)
2.668224;-0.0967;0.0051;0.4301;0.441
2.673257;-0.0834;-0.0537;0.3026;0.318
2.677396;-0.0756;-0.0694;0.2571;0.277
2.682306;-0.0968;-0.1420;0.2169;0.277
2.694747;-0.1087;-0.1714;0.1679;0.263
2.696500;-0.0827;-0.2434;0.1198;0.284
2.698038;-0.0236;-0.2436;0.0010;0.245
2.717080;0.0781;-0.3055;-0.1168;0.336
2.718795;0.2080;-0.3146;-0.1622;0.411
2.719469;0.2665;-0.3235;-0.1979;0.463
2.720048;0.3442;-0.3084;-0.2809;0.541
2.724410;0.3509;-0.2696;-0.3256;0.549
2.728498;0.2917;-0.2262;-0.3704;0.523
2.732740;0.2714;-0.1450;-0.4437;0.540
2.737786;0.4469;-0.0832;-0.4886;0.667
2.742924;0.5318;-0.0025;-0.5340;0.754
2.748043;0.5650;0.0636;-0.5044;0.760
2.754990;0.4900;0.1580;-0.4380;0.676
2.758166;0.3359;0.1618;-0.4067;0.552
2.762306;0.1458;0.1944;-0.3480;0.424
2.766448;0.0146;0.2031;-0.2860;0.351
2.772844;-0.0395;0.1740;-0.3535;0.396
2.777546;-0.0548;0.1027;-0.3689;0.387
2.782700;-0.0553;0.0511;-0.3658;0.373
2.795500;-0.0983;0.0997;-0.2633;0.298
2.797417;-0.1172;0.1338;-0.2330;0.293
2.798354;-0.1074;0.1818;-0.1937;0.286
2.801644;-0.0503;0.2341;-0.2115;0.320
2.818722;0.0063;0.2576;-0.2485;0.358
2.821491;-0.0422;0.2810;-0.1951;0.345
2.822592;-0.0717;0.2567;-0.1283;0.296
2.823398;-0.0966;0.2279;0.0230;0.249
2.826525;-0.1029;0.1471;0.1494;0.233
2.832380;-0.1001;0.1001;0.2938;0.326
2.837940;-0.1025;0.0438;0.3615;0.378
2.842163;-0.1148;0.0401;0.4482;0.464
2.847131;-0.1322;0.0362;0.5776;0.594
2.851742;-0.1309;-0.0250;0.6597;0.673
2.856722;-0.1298;-0.0528;0.6808;0.695
2.862095;-0.1479;-0.0617;0.6224;0.643
2.866700;-0.1469;-0.1374;0.5702;0.605
2.876220;-0.1459;-0.1936;0.4627;0.522
2.877684;-0.1687;-0.2259;0.3474;0.447
2.882411;-0.1868;-0.2106;0.2431;0.372
2.886191;-0.1623;-0.1623;0.1639;0.282
2.895121;-0.1572;-0.1335;0.0379;0.210
2.897193;-0.1286;-0.0669;-0.1347;0.198
2.902069;-0.0863;-0.0245;-0.2445;0.260
2.906823;-0.1112;0.0035;-0.3117;0.331
2.912343;-0.0986;0.0410;-0.3936;0.408
2.916665;-0.1150;0.1069;-0.3382;0.373
2.922470;-0.0891;0.1012;-0.3081;0.336
2.927657;-0.0783;0.1004;-0.2174;0.252
2.932322;-0.0773;0.0713;-0.1042;0.148
2.936513;-0.0624;0.0709;0.0412;0.103
2.944552;-0.0479;0.0371;0.1003;0.117
2.945683;-0.0430;0.0130;0.1593;0.166
2.951945;-0.0189;-0.0205;0.2234;0.225
2.958175;0.0382;-0.0112;0.2210;0.225
2.962276;0.1143;-0.0400;0.1811;0.218
2.967098;0.1381;-0.0639;0.1040;0.184
2.974105;0.2100;-0.0401;0.1039;0.238
2.978720;0.2442;-0.0211;0.1086;0.268
2.981241;0.2601;-0.0309;0.1469;0.300
2.986959;0.2626;-0.0642;0.1850;0.328
2.991582;0.2467;-0.0403;0.1710;0.303
2.996610;0.2268;-0.0118;0.1619;0.279
3.002428;0.1789;0.0401;0.1105;0.214
3.007842;0.1837;0.0915;0.0883;0.223
3.012413;0.1603;0.1662;0.1141;0.258
3.017493;0.1323;0.1215;0.0926;0.202
3.022653;0.1522;0.1341;0.1093;0.230
3.026523;0.1243;0.1181;0.0690;0.185
3.031971;0.1489;0.1355;0.0243;0.203
3.035695;0.1589;0.1100;-0.0346;0.196
3.041837;0.1070;0.0753;-0.0170;0.132
3.046928;0.0841;0.0314;-0.0427;0.099
3.051456;0.0660;-0.0073;-0.0684;0.095
3.056081;0.0528;-0.0170;-0.1037;0.118
3.062176;0.0303;-0.0504;-0.0867;0.105
3.066023;0.0507;-0.0360;-0.0985;0.117
3.072188;0.0619;-0.0122;-0.1008;0.119
3.079350;0.0588;0.0067;-0.0699;0.092
3.080584;0.0275;-0.0030;-0.0202;0.034
3.084360;-0.0367;0.0254;0.0433;0.062
3.096836;-0.0673;-0.0130;0.0874;0.111
3.098533;-0.0645;-0.0226;0.0838;0.108
3.101396;-0.0619;-0.0418;0.0805;0.110
3.121626;0.0404;-0.0893;0.3338;0.348
3.122721;-0.1716;-0.0510;0.1295;0.221
3.123226;-0.2965;-0.0415;0.0314;0.301
3.123714;-0.3021;-0.0701;-0.0280;0.311
3.129919;-0.2320;-0.1412;-0.0826;0.284
3.130811;-0.2100;-0.1736;-0.0657;0.280
3.136208;-0.1884;-0.1725;-0.0256;0.257
3.139750;-0.2478;-0.1618;0.0281;0.297
3.145330;-0.3310;-0.1464;0.0193;0.362
3.150359;-0.4045;-0.1312;-0.0418;0.427
3.155355;-0.4448;-0.0970;-0.1503;0.479
3.161260;-0.5000;-0.0536;-0.2299;0.553
3.165428;-0.5130;-0.0105;-0.3665;0.630
3.169599;-0.4887;0.0466;-0.4792;0.686
3.174289;-0.4039;0.1129;-0.5446;0.687
3.179673;-0.3298;0.1457;-0.5158;0.629
3.184671;-0.1948;0.1452;-0.4597;0.520
3.196482;-0.0323;0.1495;-0.3808;0.410
3.197599;0.1053;0.1539;-0.3408;0.389
3.200762;0.2997;0.1489;-0.2628;0.426
3.206246;0.4654;0.1771;-0.2183;0.544
3.208806;0.4983;0.1861;-0.1308;0.548
3.215312;0.4516;0.2141;0.0322;0.501
3.219185;0.4063;0.2418;0.1707;0.503
3.225535;0.3434;0.2360;0.2944;0.510
3.230978;0.3150;0.2206;0.3276;0.505
3.235063;0.2969;0.1530;0.2996;0.449
3.239713;0.2838;0.1191;0.2534;0.399
3.244523;0.2570;0.0474;0.1986;0.328
3.248954;0.2924;-0.0237;0.1444;0.327
3.254516;0.3087;-0.0611;0.1385;0.344
3.259372;0.2872;-0.0697;0.0948;0.310
3.264476;0.2704;-0.0829;0.0940;0.298
3.270174;0.2633;-0.0770;0.0505;0.279
3.275421;0.2089;-0.0759;0.0692;0.233
3.281362;0.1741;-0.0748;0.0878;0.209
3.283350;0.1205;-0.1070;0.0919;0.186
3.288809;0.0436;-0.0915;0.1345;0.168
3.294259;0.0007;-0.0810;0.1629;0.182
3.299528;-0.0704;-0.1230;0.1347;0.195
3.306635;-0.1075;-0.1410;0.1357;0.223
3.309758;-0.1064;-0.1399;0.1227;0.214
3.314939;-0.1337;-0.1246;0.0816;0.200
3.319509;-0.1655;-0.1426;0.0313;0.221
3.324838;-0.1928;-0.1511;-0.0046;0.245
3.329239;-0.2202;-0.1214;-0.0453;0.255
3.334212;-0.2861;-0.1346;-0.0577;0.321
3.337867;-0.6757;-0.0717;0.0718;0.683
3.344016;-0.4701;-0.0711;0.0049;0.475
3.350577;-0.1864;-0.0752;-0.0904;0.220
3.353610;-0.1003;-0.0792;-0.0289;0.131
3.358964;0.0180;-0.0546;-0.0631;0.085
3.363788;0.0781;-0.0682;-0.0642;0.122
3.368368;0.0664;-0.0009;-0.0272;0.072
3.375768;0.0311;0.0467;-0.0093;0.057
3.378031;-0.0089;0.0749;0.0421;0.086
3.383459;0.0275;0.0742;0.0743;0.109
3.388876;0.0683;0.0972;0.0925;0.151
3.393713;0.0992;0.0961;0.0778;0.159
3.397768;0.1634;0.0855;0.0969;0.208
3.403822;0.1322;0.0607;0.0923;0.172
3.408853;0.1394;0.1215;0.0594;0.194
3.412622;0.1467;0.0869;-0.0114;0.171
3.418284;0.0877;0.1287;-0.1293;0.202
3.423538;0.1385;0.1227;-0.2419;0.305
3.427277;0.1227;0.1313;-0.2878;0.339
3.434093;0.0930;0.1446;-0.3007;0.346
3.438027;0.0973;0.1011;-0.3236;0.353
3.443223;0.0164;0.1009;-0.1759;0.203
3.448330;0.0029;0.0675;-0.1056;0.125
3.452724;-0.1814;0.0866;0.0875;0.219
3.456852;0.0203;0.0818;-0.0248;0.088
3.462673;0.0360;0.0961;0.0347;0.108
3.468208;-0.2907;0.0580;0.1890;0.352
3.476805;0.0408;-0.0083;-0.1803;0.185
3.477912;0.0901;0.0306;-0.2430;0.261
3.481103;-0.2978;0.0930;0.0695;0.320
3.486176;-0.2134;0.0124;-0.0053;0.214
3.492000;0.0126;0.0037;-0.0512;0.053
3.497286;0.0518;-0.0571;0.0647;0.101
3.502144;0.0005;-0.0938;0.1466;0.174
3.507083;-0.0645;-0.1064;0.1807;0.219
3.511335;-0.0769;-0.1048;0.2054;0.243
3.515897;-0.0845;-0.1128;0.2114;0.254
3.523290;-0.0589;-0.0972;0.2274;0.254
3.526874;-0.0669;-0.1056;0.1726;0.213
3.532083;-0.1226;-0.0998;0.1422;0.213
3.536819;-0.1449;-0.1417;0.0649;0.213
3.542077;-0.1770;-0.1357;-0.0021;0.223
3.546156;-0.1809;-0.1774;-0.0209;0.254
3.551688;-0.1521;-0.1382;-0.0585;0.214
3.557175;-0.1098;-0.1087;-0.1243;0.198
3.561658;-0.1062;-0.0653;-0.1899;0.227
3.566471;-0.1030;-0.0697;-0.2076;0.242
3.573813;-0.0478;-0.0645;-0.2682;0.280
3.575640;0.0353;-0.0877;-0.2955;0.310
3.580853;0.0465;-0.0965;-0.2421;0.265
3.586206;0.0486;-0.0812;-0.1659;0.191
3.595370;0.0082;-0.0803;-0.1190;0.144
3.596769;-0.0551;-0.0175;-0.0915;0.108
3.602016;-0.0986;-0.0075;-0.0026;0.099
3.619096;-0.1323;0.0024;-0.0045;0.132
3.620581;-0.1373;0.0027;0.0126;0.138
3.621406;-0.1090;0.0363;-0.0086;0.115
3.622068;-0.1094;0.0032;-0.0960;0.146
3.627483;-0.0720;0.0083;-0.1355;0.154
3.631168;-0.0728;0.0325;-0.0942;0.123
3.635112;0.0497;-0.0338;-0.0295;0.067
3.641383;0.0955;-0.0140;0.0060;0.097
3.645952;0.1267;-0.0228;-0.0634;0.144
3.650984;0.1246;-0.0124;-0.1039;0.163
3.656565;0.1129;-0.0021;-0.1112;0.158
3.661415;0.0777;-0.0013;-0.0759;0.109
3.665286;0.0855;-0.0004;-0.0079;0.086
3.675072;0.1077;0.0432;0.0930;0.149
3.676881;0.1109;0.1005;0.2126;0.260
3.682039;0.1237;0.0670;0.2511;0.288
3.684426;0.1556;0.0526;0.3138;0.354
3.696650;0.1685;0.0287;0.3053;0.350
3.698016;0.1765;0.0191;0.2787;0.330
3.700639;0.1846;0.0474;0.2575;0.320
3.719433;0.1547;0.0468;0.2036;0.260
3.720844;0.1013;0.0225;0.2408;0.262
3.721499;0.0290;0.0505;0.2066;0.215
3.721993;0.0187;0.0687;0.1966;0.209
3.725782;-0.0157;0.0725;0.1771;0.192
3.730781;0.0022;0.1047;0.0961;0.142
3.736264;0.0200;0.0702;0.1060;0.129
3.741328;0.0091;0.0359;0.0683;0.078
3.746040;0.0269;0.0020;0.0452;0.053
3.751622;0.0113;-0.0317;0.0222;0.040
3.755342;0.0099;-0.0508;-0.0149;0.054
3.760781;0.0325;-0.0841;-0.0659;0.112
3.766581;0.0408;-0.0837;-0.0737;0.119
3.771134;-0.0078;-0.0976;-0.0388;0.105
3.776247;-0.0369;-0.1114;-0.0613;0.132
3.781542;-0.0800;-0.1108;-0.0550;0.147
3.785864;-0.1276;-0.0911;-0.0965;0.184
3.790574;-0.1087;-0.0716;-0.1047;0.167
3.795535;-0.1094;-0.0522;-0.1607;0.201
3.800026;-0.0628;0.0098;-0.2024;0.212
3.805520;-0.0312;0.0334;-0.2107;0.216
3.810248;-0.0144;0.0189;-0.1483;0.150
3.815460;-0.0456;0.0093;-0.1008;0.111
3.819486;-0.0195;0.0377;-0.1203;0.128
3.826346;-0.0458;0.0233;-0.1111;0.122
3.830090;-0.0668;0.0041;-0.1019;0.122
3.836313;-0.0589;-0.0006;-0.1022;0.118
3.840638;-0.0129;0.0137;-0.0834;0.086
3.847101;0.0239;0.0090;-0.0741;0.078
3.850299;0.0374;0.0185;-0.0124;0.044
3.855321;-0.0105;0.0232;0.0678;0.072
3.859453;-0.0006;0.0231;0.1145;0.117
3.866142;0.0143;0.0231;0.1132;0.116
3.870585;-0.0328;0.0468;0.0928;0.109
3.877096;-0.0322;0.0514;0.0819;0.102
3.880157;-0.0507;0.1129;0.0234;0.126
3.884106;-0.0316;0.0980;0.0411;0.111
3.891391;0.0058;0.0736;0.0586;0.094
3.893984;0.0235;0.0827;0.0663;0.109
3.899114;0.0312;0.0442;0.0789;0.096
3.903806;0.0387;0.0107;0.0391;0.056
3.908739;0.0745;-0.0273;0.0757;0.110
3.914346;0.0625;-0.0697;0.0645;0.114
3.919439;0.0270;-0.0596;0.1011;0.120
3.923977;0.0012;-0.0354;0.1234;0.128
3.929697;-0.0241;-0.0589;0.1602;0.172
3.934456;-0.0302;-0.0634;0.1496;0.165
3.938039;-0.0077;-0.0062;0.1538;0.154
3.943914;0.0150;0.0505;0.1013;0.114
3.949248;0.0187;0.0639;0.0113;0.068
3.953971;0.0085;0.0963;-0.0401;0.105
3.959092;-0.0203;0.1428;-0.0865;0.168
3.964073;-0.0535;0.1558;-0.1141;0.200
3.967967;-0.0816;0.1688;-0.1609;0.247
3.979226;-0.0764;0.1154;-0.1463;0.201
3.980500;-0.0381;0.0673;-0.1087;0.133
3.983585;0.0141;-0.0277;-0.0385;0.050
3.989247;0.0090;-0.0650;0.0119;0.067
3.997927;0.0134;-0.1114;0.0571;0.126
3.998903;0.0224;-0.1575;0.1070;0.192
4.003154;0.0219;-0.1653;0.0901;0.190
4.008926;-0.0166;-0.1589;0.1262;0.204
4.014105;-0.0357;-0.1574;0.1053;0.193
4.018026;0.0024;-0.1464;0.0897;0.172
4.024157;0.0024;-0.1737;0.0556;0.182
4.027629;0.0120;-0.1153;0.0222;0.118
4.033490;0.0406;-0.0575;-0.0201;0.073
4.038958;0.0217;-0.0382;-0.0383;0.058
4.043381;-0.0114;-0.0048;0.0197;0.023
4.048711;-0.0157;0.0046;0.0015;0.016
4.053510;0.0226;0.0328;0.0166;0.043
4.057822;-0.0012;0.0276;0.0411;0.050
4.064148;-0.0157;0.0746;0.0132;0.077
4.068720;0.0267;0.0642;-0.0052;0.070
4.073098;0.0208;0.0492;0.0240;0.059
4.079124;0.0383;0.0390;0.0243;0.060
4.082677;0.0697;0.0242;0.0103;0.074
4.087882;0.0865;0.0142;0.0059;0.088
4.093947;0.1032;0.0138;-0.0080;0.104
4.097475;0.0439;-0.0150;-0.0170;0.049
4.102689;0.0375;-0.0104;-0.0638;0.075
4.113109;0.0219;-0.0390;-0.0818;0.093
4.114311;-0.0032;-0.0247;-0.0425;0.049
4.116521;-0.0704;0.0180;-0.0321;0.079
4.124099;-0.0611;0.0129;-0.0219;0.066
4.126749;-0.0614;-0.0064;-0.0163;0.064
4.132437;-0.0474;0.0219;-0.0345;0.063
4.137599;-0.0382;0.0119;-0.0239;0.047
4.142299;-0.0435;0.0258;-0.0420;0.066
4.146274;-0.0438;0.0538;-0.0837;0.109
4.152108;-0.0061;0.1054;-0.1108;0.153
4.157890;-0.0018;0.1328;-0.1521;0.202
4.162207;-0.0021;0.1507;-0.1510;0.213
4.167521;0.0165;0.1591;-0.1789;0.240
4.171805;0.0113;0.1390;-0.1832;0.230
4.176718;0.0108;0.1050;-0.1691;0.199
4.182540;0.0151;0.0381;-0.0937;0.102
4.187506;-0.0233;0.0051;-0.0713;0.075
4.195670;-0.0090;-0.0324;0.0076;0.034
4.196870;0.0194;-0.0838;0.1051;0.136
4.202304;0.0194;-0.0683;0.1070;0.128
4.206266;0.0292;-0.1195;0.1613;0.203
4.215439;0.0487;-0.0848;0.1682;0.195
4.216658;0.0162;-0.0933;0.1943;0.216
4.222357;0.0031;-0.0258;0.1826;0.184
4.227368;0.0234;0.0174;0.1713;0.174
4.234033;0.0151;0.0316;0.0798;0.087
4.236519;0.0211;0.0741;0.0557;0.095
4.242783;0.0033;0.0545;0.0368;0.066
4.247085;-0.0096;0.0778;-0.0246;0.082
4.253358;0.0060;0.0628;-0.0236;0.067
4.257306;-0.0167;0.0005;-0.0086;0.019
4.261670;-0.0058;0.0147;0.0063;0.017
4.266915;0.0003;-0.0376;0.0112;0.039
4.272048;0.0158;-0.0467;-0.0031;0.049
4.275947;0.0358;-0.0176;-0.0366;0.054
4.280153;0.0223;-0.0220;-0.0225;0.039
4.286057;-0.0054;-0.0073;0.0104;0.014
4.295282;0.0095;0.0310;0.0048;0.033
4.296365;0.0100;0.0404;-0.0196;0.046
4.301254;0.0247;0.0118;-0.0010;0.027
4.306359;0.0060;0.0356;0.0461;0.059
4.311554;-0.0076;0.0449;0.0552;0.072
4.317602;-0.0353;0.0540;0.0122;0.066
4.322275;-0.0295;0.0488;-0.0209;0.061
4.325933;-0.0237;0.0579;-0.0345;0.071
4.332141;-0.0322;0.0479;-0.0576;0.082
4.337659;-0.0310;0.0332;0.0003;0.045
4.342020;0.0177;0.0045;0.0244;0.030
4.348781;-0.0004;-0.0051;0.0435;0.044
4.351447;0.0052;-0.0145;0.0576;0.060
4.355995;0.0156;-0.0048;0.0858;0.087
4.362147;0.0117;-0.0191;0.0571;0.061
4.366841;0.0223;-0.0285;0.0194;0.041
4.371415;-0.0291;-0.0236;0.0058;0.038
4.380325;0.0197;-0.0568;0.0067;0.060
4.381559;0.0015;-0.0707;-0.0160;0.073
4.385595;-0.0023;-0.0847;-0.0144;0.086
4.393096;-0.0345;-0.0463;-0.0030;0.058
4.396520;-0.0237;-0.0606;-0.0628;0.090
4.400750;-0.0274;-0.0891;-0.0316;0.098
4.405737;-0.0405;-0.0698;-0.0290;0.086
4.414977;-0.0629;-0.0508;0.0069;0.081
4.415985;-0.0472;-0.0746;0.0236;0.091
4.421337;-0.1360;-0.0461;0.0450;0.151
4.427362;-0.0819;-0.0226;0.0282;0.090
4.430913;-0.0616;-0.0087;-0.0169;0.064
4.436896;-0.0795;0.0572;-0.0617;0.116
4.441747;-0.0785;0.1322;-0.0684;0.168
4.445823;-0.0823;0.1402;-0.1469;0.219
4.451681;-0.1049;0.1483;-0.1730;0.251
4.455221;-0.1228;0.1232;-0.1473;0.228
4.461249;-0.1358;0.0652;-0.1509;0.213
4.465196;-0.0917;0.0459;-0.1504;0.182
4.471721;-0.0764;-0.0016;-0.0839;0.113
4.474633;-0.0564;-0.0724;-0.0656;0.113
4.481569;-0.0223;-0.0666;-0.0240;0.074
4.484936;0.0164;-0.0560;0.0312;0.066
4.491450;0.0357;-0.1167;0.0242;0.124
4.496557;0.0311;-0.0820;0.0555;0.104
4.501358;0.0362;-0.1047;0.0822;0.138
4.505899;0.0222;-0.0702;0.0470;0.087
4.510091;0.0464;-0.0646;0.0363;0.087
4.514817;0.0278;-0.0401;0.0448;0.066
4.520199;0.0428;0.0127;0.0299;0.054
4.526305;0.0147;0.0650;-0.0182;0.069
4.534380;0.0440;0.0836;-0.0136;0.095
4.535207;0.0682;0.0688;-0.0091;0.097
4.539014;0.0588;0.1017;-0.0142;0.118
4.547906;0.0352;0.0773;0.0044;0.085
4.549457;0.0640;0.0483;-0.0197;0.083
4.555200;0.0832;0.0196;-0.0057;0.086
4.559721;0.0596;0.0053;0.0274;0.066
4.565348;0.0413;-0.0326;0.0558;0.077
4.569871;0.0328;-0.0322;0.0743;0.087
4.574886;0.0627;-0.0129;0.0502;0.081
4.581135;0.0356;0.0348;0.1073;0.118
4.586766;0.0279;0.0820;0.0833;0.120
4.590298;0.0157;0.0576;0.0598;0.084
4.594766;0.0274;0.0714;0.0602;0.097
4.599279;0.0438;0.0518;0.0512;0.085
4.605125;0.0410;0.0323;0.0375;0.064
4.609393;0.0285;0.0415;0.0144;0.052
4.614517;0.0160;0.0412;0.0152;0.047
4.619744;0.0033;0.0123;-0.0079;0.015
4.624794;0.0190;-0.0306;0.0072;0.037
4.628877;0.0012;-0.0589;0.0175;0.061
4.635470;0.0120;-0.1297;-0.0102;0.131
4.639429;-0.0105;-0.0670;-0.0235;0.072
4.643957;-0.0231;-0.0760;0.0061;0.080
4.649896;-0.0262;-0.0565;0.0451;0.077
4.654866;-0.0151;-0.0609;0.0171;0.065
4.659239;-0.0280;0.0108;0.0511;0.059
4.665942;-0.0222;0.0201;0.0132;0.033
4.670097;0.0164;0.0769;-0.0010;0.079
4.672868;0.0350;0.0383;0.0654;0.083
4.681983;0.0384;0.0190;0.1310;0.138
4.682725;0.1171;0.0093;0.1105;0.161
4.688374;0.1377;-0.0147;0.1376;0.195
4.696267;0.1287;-0.1096;0.2164;0.275
4.698555;0.1236;-0.2561;0.3417;0.445
4.703250;0.0985;-0.3302;0.4423;0.561
4.725433;0.0727;-0.3847;0.5039;0.638
4.727572;-0.0344;-0.4009;0.4606;0.612
4.729390;-0.0661;-0.3554;0.3512;0.504
4.730073;-0.0555;-0.2344;0.1052;0.263
4.730657;-0.0262;-0.1288;-0.0053;0.131
4.733353;-0.1492;0.0044;-0.1714;0.227
4.737722;-0.1577;0.2836;-0.3553;0.481
4.743240;-0.1046;0.5083;-0.3672;0.636
4.747010;-0.0575;0.6886;-0.2562;0.737
4.752710;0.1837;0.4494;-0.0793;0.492
4.760437;1.0944;-0.9509;0.9407;1.728
4.763207;-0.1509;-0.1747;1.3902;1.409
4.768319;-0.6336;0.8264;0.4792;1.146
4.772944;-0.4040;1.2197;-0.6904;1.459
4.778646;0.1997;1.0019;-1.5173;1.829
4.784086;0.0981;0.5731;-1.5372;1.643
4.788407;-0.3700;0.4194;-0.9848;1.133
4.795712;-0.5512;0.6333;-0.4859;0.970
4.798080;-0.4479;0.8365;-0.3393;1.008
4.803816;-0.2758;0.8489;-0.4048;0.980
4.807305;-0.2927;0.6104;-0.3343;0.755
4.813158;-0.2936;0.3080;-0.1810;0.462
4.817911;-0.3465;0.2175;-0.1162;0.425
4.823114;-0.3002;0.1517;-0.0479;0.340
4.828097;-0.1660;0.1148;-0.1276;0.239
4.832925;0.0550;0.0305;-0.1685;0.180
4.837171;0.0960;-0.1390;-0.1374;0.218
4.843430;0.1437;-0.3786;-0.2203;0.461
4.848050;0.0797;-0.6592;-0.2025;0.694
4.853664;0.0947;-0.8379;-0.0473;0.845
4.858882;0.1029;-0.9443;0.1544;0.962
4.862304;0.1617;-0.9930;0.2979;1.049
4.867028;0.2045;-1.0227;0.4033;1.118
4.872943;0.2933;-0.9339;0.4141;1.063
4.875998;0.3142;-0.8083;0.3741;0.944
4.880898;0.2489;-0.7317;0.3596;0.852
4.887501;0.2171;-0.6893;0.3322;0.795
4.895544;0.1950;-0.6664;0.2776;0.748
4.896587;0.1973;-0.6155;0.1199;0.657
4.902516;0.0871;-0.4653;-0.0164;0.474
4.907886;-0.1621;-0.1408;-0.1978;0.292
4.912260;-0.2887;0.2854;-0.2675;0.486
4.917417;-0.1573;0.4802;-0.4362;0.668
4.921868;0.0160;0.3458;-0.5040;0.611
4.926433;-0.0117;0.0988;-0.2870;0.304
4.931991;-0.0395;-0.1175;0.0125;0.125
4.938483;-0.0056;-0.2224;0.1800;0.286
4.941519;-0.0197;-0.2121;0.2683;0.343
4.946729;-0.1149;-0.1968;0.3210;0.394
4.951833;-0.1005;-0.1481;0.2626;0.318
4.956291;-0.0721;-0.1422;0.2416;0.289
4.962524;-0.0624;-0.0935;0.1253;0.168
4.967374;-0.0569;-0.0451;0.0049;0.073
4.972574;-0.4032;0.0080;0.0600;0.408
4.978871;-0.0959;0.0133;-0.1805;0.205
4.983276;0.2335;0.1373;-0.2812;0.390
4.986238;0.3858;0.2272;-0.2858;0.531
4.995034;0.2954;0.2262;-0.2004;0.423
4.996679;0.2296;0.3107;-0.0256;0.387
5.002241;0.3254;0.3660;0.2287;0.540
5.006701;0.3814;0.4207;0.4001;0.695
5.011957;0.5074;0.4082;0.5611;0.860
5.014905;0.5653;0.3719;0.7118;0.982
5.020854;0.5894;0.4212;0.6960;1.005
5.026694;0.5895;0.3889;0.6961;0.992
5.033471;0.5332;0.3613;0.5794;0.866
5.036027;0.4685;0.3050;0.4891;0.743
5.041888;0.5195;0.1967;0.4153;0.694
5.045310;0.4859;0.1081;0.3295;0.597
5.051531;0.4253;0.0532;0.2934;0.519
5.057292;0.3759;0.0698;0.0688;0.388
5.060880;0.2759;0.1244;-0.1162;0.324
5.066040;0.2443;0.1979;-0.3430;0.465
5.071434;0.2334;0.2380;-0.6591;0.739
5.075098;0.0719;0.2734;-0.9742;1.014
5.081950;-1.1611;0.8271;-2.8904;3.223
5.084680;-0.7136;0.5748;-2.2744;2.452
5.091595;-0.1384;0.3373;-1.3638;1.412
5.095706;0.1254;0.0960;-0.7678;0.784
5.101438;0.2406;-0.1160;-0.3603;0.449
5.106063;0.3031;-0.2414;-0.2553;0.464
5.110663;0.3133;-0.4145;0.0363;0.521
5.115491;0.2518;-0.4729;0.2137;0.577
5.120676;0.0999;-0.5362;0.4690;0.719
5.124986;-0.1239;-0.5474;0.5348;0.775
5.130598;-0.3713;-0.4969;0.5741;0.845
5.135195;-0.5188;-0.4423;0.6731;0.958
5.141448;-0.5668;-0.3837;0.5926;0.905
5.143984;-0.5057;-0.3305;0.4134;0.732
5.150317;-0.3932;-0.3495;0.3072;0.609
5.155872;-0.3153;-0.3256;0.3021;0.545
5.160100;-0.2865;-0.3450;0.2970;0.538
5.164747;-0.2541;-0.3310;0.3065;0.518
5.171191;-0.1702;-0.3220;0.3543;0.508
5.175797;-0.0349;-0.2988;0.4071;0.506
5.180257;0.0899;-0.2806;0.5079;0.587
5.186266;0.1184;-0.2339;0.5468;0.606
5.190595;0.0983;-0.1492;0.5050;0.536
5.196132;0.0780;-0.0361;0.3779;0.388
5.200688;0.1391;0.0338;0.2657;0.302
5.205887;0.1669;0.0078;0.2067;0.266
5.217722;0.1663;-0.0517;0.1865;0.255
5.219070;0.1567;-0.1350;0.1283;0.243
5.219670;0.2004;-0.1560;0.0464;0.258
5.223995;0.2302;-0.2294;-0.0545;0.330
5.228546;0.2842;-0.3123;-0.1700;0.455
5.234032;0.3146;-0.3374;-0.2765;0.538
5.239235;0.3690;-0.3719;-0.3212;0.615
5.244500;0.3998;-0.4014;-0.3950;0.691
5.248585;0.3879;-0.4307;-0.4357;0.725
5.255011;0.3620;-0.4695;-0.4479;0.743
5.259278;0.3464;-0.5463;-0.4270;0.775
5.264536;0.3316;-0.6754;-0.3538;0.831
5.270279;0.2653;-0.7372;-0.3287;0.850
5.273356;0.1940;-0.8596;-0.2874;0.927
5.282567;0.1007;-0.9571;-0.2464;0.993
5.284074;0.0045;-1.0299;-0.2392;1.057
5.288705;-0.1374;-1.0639;-0.2272;1.097
5.302798;-0.2349;-1.0739;-0.2198;1.121
5.303898;-0.3790;-1.0744;-0.2168;1.160
5.304544;-0.4555;-1.0796;-0.1899;1.187
5.309607;-0.5644;-1.1070;-0.1974;1.258
5.314823;-0.5687;-1.1394;-0.1949;1.288
5.319025;-0.5695;-1.2007;-0.1395;1.336
5.323484;-0.4904;-1.2765;-0.1029;1.371
5.328664;-0.4029;-1.3237;-0.0325;1.384
5.334591;-0.2690;-1.3519;0.0525;1.379
5.340480;-0.0500;-1.3755;0.0706;1.378
5.344022;-0.0330;-1.3227;0.1942;1.337
5.348168;0.1316;-1.3275;0.0500;1.335
5.353995;0.1570;-1.2415;-0.1178;1.257
5.359416;0.2682;-1.1126;-0.0554;1.146
5.366685;0.4559;-1.0270;-0.0648;1.125
5.368872;0.5149;-0.9413;-0.1266;1.080
5.374170;0.5746;-0.9609;-0.1501;1.130
5.380012;0.5056;-0.9326;-0.1256;1.068
5.383503;0.4224;-0.9857;-0.1053;1.078
