time;ax (m/s^2);ay (m/s^2);az (m/s^2);aT (m/s^2)
2.675546;-0.1381;0.0465;-0.0584;0.157
2.678137;-0.1250;0.0772;-0.0476;0.154
2.684979;-0.1310;0.1076;-0.0272;0.172
2.688302;-0.1345;0.1354;0.0074;0.191
2.694623;-0.0857;0.1511;-0.0008;0.174
2.699050;-0.0943;0.1500;0.0151;0.178
2.705328;-0.1220;0.1108;0.0002;0.165
2.711202;-0.0974;0.1052;-0.0097;0.144
2.718578;-0.1301;0.0971;0.0211;0.164
2.719303;-0.1009;0.0796;-0.0194;0.130
2.725552;-0.0815;0.1240;-0.0312;0.152
2.729134;-0.0838;0.1110;-0.0144;0.140
2.734337;-0.0340;0.1266;-0.0691;0.148
2.738893;-0.0368;0.1041;-0.0691;0.130
2.744366;-0.0467;0.1531;-0.0954;0.186
2.750325;-0.0425;0.1352;-0.1098;0.179
2.754297;-0.0384;0.1293;-0.1008;0.168
2.758700;-0.0582;0.1211;-0.0897;0.162
2.764774;-0.0590;0.0797;-0.0882;0.133
2.769039;-0.0575;0.0363;-0.0679;0.096
2.774209;-0.0419;-0.0115;-0.0215;0.049
2.778164;-0.0457;-0.0495;0.0055;0.068
2.783612;-0.0236;-0.0944;0.0230;0.100
2.789122;-0.0349;-0.1531;0.0168;0.158
2.794710;-0.0535;-0.1925;0.0298;0.202
2.797811;-0.0365;-0.2173;0.0431;0.225
2.805137;-0.0292;-0.2467;0.0398;0.252
2.818011;-0.0626;-0.2333;0.0441;0.246
2.819902;-0.0198;-0.2247;0.0366;0.229
2.820878;-0.0228;-0.2496;0.0103;0.251
2.841863;-0.0519;-0.2695;-0.0226;0.275
2.843922;-0.0263;-0.2251;-0.0008;0.227
2.844564;-0.0533;-0.2785;-0.0291;0.285
2.845765;-0.0542;-0.2935;-0.0335;0.300
2.846431;-0.1028;-0.2822;-0.0642;0.307
2.848380;-0.0895;-0.2996;-0.0376;0.315
2.852058;-0.0954;-0.3358;-0.0232;0.350
2.858690;-0.0848;-0.3362;-0.0278;0.348
2.862500;-0.0768;-0.3626;-0.0159;0.371
2.867893;-0.0500;-0.3462;-0.0015;0.350
2.873192;-0.0354;-0.3917;0.0082;0.393
2.877143;-0.0211;-0.4249;0.0085;0.426
2.883291;0.0238;-0.4295;0.0137;0.430
2.888575;0.0350;-0.4649;0.0238;0.467
2.892489;0.0532;-0.4858;0.0413;0.490
2.897657;0.0640;-0.4567;0.0588;0.465
2.904056;0.0580;-0.5063;0.0835;0.516
2.912268;0.1207;-0.4914;0.0987;0.516
2.913239;0.1356;-0.4672;0.1331;0.504
2.917090;0.1197;-0.4740;0.1153;0.502
2.923792;0.1063;-0.4713;0.1098;0.495
2.927241;0.0623;-0.4686;0.1024;0.484
2.933676;-0.0074;-0.4945;0.0739;0.500
2.937481;-0.0528;-0.5203;0.0604;0.526
2.946144;-0.1147;-0.5150;0.0426;0.529
2.947801;-0.1927;-0.5407;0.0110;0.574
2.954089;-0.1848;-0.5828;0.0250;0.612
2.956048;-0.1414;-0.5771;0.0079;0.594
2.963189;-0.1650;-0.5881;-0.0138;0.611
2.966675;-0.0674;-0.5848;-0.0284;0.589
2.972108;-0.0730;-0.5886;-0.0122;0.593
2.977974;-0.0596;-0.5591;-0.0582;0.565
2.982000;0.0390;-0.5702;-0.0259;0.572
2.988761;0.0703;-0.5289;-0.0109;0.534
2.994441;0.1372;-0.5092;-0.0271;0.528
2.996087;0.1632;-0.4777;-0.0340;0.506
3.002810;0.1678;-0.4584;0.0039;0.488
3.012915;0.1654;-0.4890;0.0342;0.517
3.013951;0.1987;-0.4836;0.0997;0.532
3.015852;0.1345;-0.5210;0.0953;0.546
3.023024;0.1347;-0.5201;0.1171;0.550
3.028038;0.1373;-0.5382;0.0958;0.564
3.032429;0.2136;-0.5537;0.1601;0.615
3.035324;0.2061;-0.5336;0.1790;0.599
3.042685;0.2177;-0.4922;0.2122;0.579
3.046981;0.2435;-0.4987;0.2145;0.595
3.051286;0.2430;-0.4696;0.1816;0.559
3.056318;0.2569;-0.4668;0.1894;0.565
3.062542;0.2448;-0.4308;0.1549;0.519
3.066390;0.2423;-0.4236;0.1467;0.510
3.071195;0.2114;-0.4212;0.1077;0.483
3.076588;0.1524;-0.3974;0.0832;0.434
3.081536;0.1437;-0.4165;0.0445;0.443
3.087001;0.1730;-0.4165;0.0820;0.458
3.098452;0.1758;-0.3903;0.0573;0.432
3.099311;0.1762;-0.4047;0.0230;0.442
3.100302;0.1313;-0.4237;-0.0375;0.445
3.105982;0.0821;-0.4638;-0.0456;0.473
3.117494;0.0593;-0.4823;-0.0491;0.488
3.118596;-0.0252;-0.5456;-0.0721;0.551
3.121609;-0.1714;-0.5752;-0.1165;0.611
3.127941;-0.0984;-0.5927;-0.1325;0.615
3.130243;0.0735;-0.7003;-0.0777;0.708
3.135800;0.3153;-0.7047;-0.0763;0.776
3.141544;0.3795;-0.7280;-0.0494;0.822
3.146108;0.3792;-0.7392;-0.0113;0.831
3.152379;0.3978;-0.7074;0.0189;0.812
3.154651;0.4568;-0.7376;0.0891;0.872
3.161740;0.4205;-0.7153;0.0944;0.835
3.164743;0.2987;-0.6861;0.1427;0.762
3.169678;0.2871;-0.6738;0.1194;0.742
3.175508;0.2636;-0.6402;0.1230;0.703
3.180223;0.2569;-0.6688;0.1366;0.729
3.187523;0.1576;-0.6735;0.1060;0.700
3.199594;0.1324;-0.6356;0.0978;0.657
3.200374;0.1405;-0.5673;0.1027;0.593
3.200828;0.1886;-0.5757;0.1153;0.617
3.205984;0.2669;-0.5533;0.1404;0.630
3.210747;0.3254;-0.5501;0.1233;0.651
3.214299;0.3666;-0.5067;0.1304;0.639
3.221552;0.4288;-0.4779;0.0950;0.649
3.226167;0.4787;-0.4637;0.0720;0.670
3.230552;0.5258;-0.3925;-0.0128;0.656
3.234605;0.5422;-0.3265;-0.0878;0.639
3.241103;0.5756;-0.2680;-0.1579;0.654
3.246534;0.5549;-0.1695;-0.1425;0.597
3.251470;0.5471;-0.1096;-0.1730;0.584
3.255091;0.5618;-0.0310;-0.1397;0.580
3.260544;0.4775;0.0947;-0.1196;0.501
3.266260;0.3351;0.2241;-0.0193;0.404
3.270986;0.1635;0.3503;0.0390;0.389
3.274377;0.2862;0.3284;0.1179;0.451
3.279295;0.1402;0.4255;0.1723;0.480
3.287031;0.0861;0.4387;0.2786;0.527
3.291536;-0.0695;0.5087;0.3369;0.614
3.296953;-0.1926;0.5259;0.3357;0.653
3.299296;-0.2601;0.5595;0.2853;0.680
3.304089;-0.3343;0.5999;0.2664;0.737
3.320058;-0.3771;0.5544;0.2192;0.705
3.321402;-0.4532;0.5189;0.1293;0.701
3.322098;-0.5317;0.5121;0.0444;0.740
3.330092;-0.5128;0.4413;0.0638;0.680
3.331187;-0.5849;0.4471;0.0347;0.737
3.333211;-0.5476;0.3817;0.0027;0.668
3.338175;-0.6156;0.4214;0.0462;0.747
3.344734;-0.6146;0.3966;0.0105;0.732
3.349884;-0.6376;0.4125;0.0315;0.760
3.354239;-0.6133;0.3855;-0.0027;0.724
3.359731;-0.6754;0.3872;0.0011;0.779
3.365006;-0.5501;0.3294;0.0215;0.642
3.370017;-0.4502;0.2459;0.0655;0.517
3.373638;-0.3633;0.1583;0.1044;0.410
3.378586;-0.1394;0.1166;0.1030;0.209
3.384683;-0.0170;0.0490;0.1448;0.154
3.390069;0.1261;-0.0109;0.1321;0.183
3.401100;0.0261;0.0056;0.0939;0.098
3.402418;0.0768;0.0053;0.0403;0.087
3.403468;0.1250;0.0334;0.0399;0.135
3.409111;0.1354;0.0162;-0.0142;0.137
3.414016;0.2054;0.0465;-0.0125;0.211
3.419469;0.2373;0.0812;0.0069;0.251
3.422678;0.3026;0.0704;-0.0158;0.311
3.427571;0.3656;0.1095;-0.0302;0.383
3.433667;0.3931;0.1103;-0.0127;0.409
3.438539;0.3713;0.1204;-0.0489;0.393
3.443551;0.4620;0.0902;-0.0721;0.476
3.448077;0.3700;0.0554;-0.1397;0.399
3.453447;0.2884;0.1253;-0.0902;0.327
3.458112;0.3932;0.0048;-0.0906;0.404
3.462472;0.2503;0.0775;-0.1809;0.318
3.468693;0.1747;0.1188;-0.1305;0.248
3.474012;0.0064;0.1667;-0.1229;0.207
3.477611;-0.0044;0.2617;-0.1796;0.317
3.485493;0.1984;0.1303;-0.0387;0.240
3.488143;0.4310;0.1092;-0.0152;0.445
3.499426;0.5674;0.0623;0.0013;0.571
3.500717;0.5325;0.0467;0.0061;0.535
3.502560;0.4844;0.0573;0.0346;0.489
3.506875;0.4658;0.0989;0.0511;0.479
3.519823;0.3502;0.1875;0.0464;0.400
3.520739;0.2690;0.2446;0.0679;0.370
3.521672;0.1627;0.3178;0.0583;0.362
3.527530;-0.0022;0.4142;0.0676;0.420
3.532911;-0.0826;0.4600;0.0886;0.476
3.536848;-0.0146;0.4105;0.0973;0.422
3.544302;0.0415;0.4161;0.1364;0.440
3.547861;0.0101;0.3981;0.1677;0.432
3.553153;-0.1821;0.4682;0.1319;0.519
3.558658;-0.3629;0.5140;0.1055;0.638
3.563124;-0.5353;0.5761;0.0814;0.791
3.566880;-0.6043;0.6946;0.0644;0.923
3.573579;-0.5969;0.7458;0.0922;0.960
3.576764;-0.5895;0.7490;0.1482;0.965
3.582736;-0.6273;0.8235;0.0941;1.040
3.588192;-0.7150;0.9141;0.1114;1.166
3.593528;-0.7048;0.9421;0.0686;1.179
3.596774;-0.7374;0.9534;0.0949;1.209
3.603292;-0.8222;1.0026;0.0826;1.299
3.607129;-0.9093;1.0655;0.1293;1.407
3.613755;-0.9511;1.0971;0.1587;1.461
3.616448;-0.9241;1.0881;0.1781;1.439
3.622903;-1.0002;1.1289;0.1517;1.516
3.633729;-1.0314;1.2145;0.1681;1.602
3.635039;-0.9946;1.1971;0.1698;1.566
3.636362;-1.0422;1.2581;0.1169;1.638
3.643359;-1.2906;1.4276;0.0191;1.925
3.647468;-1.1920;1.4887;0.0714;1.908
3.652625;-0.8363;1.4376;0.0711;1.665
3.655796;-0.5648;1.3584;0.0780;1.473
3.663107;-0.4502;1.3628;0.0445;1.436
3.667812;-0.3509;1.3293;0.0541;1.376
3.671998;-0.3070;1.3506;0.0333;1.385
3.676785;-0.3738;1.4890;0.0292;1.536
3.682548;-0.3142;1.4909;0.0875;1.526
3.686290;-0.2358;1.5573;0.0813;1.577
3.692266;-0.2106;1.6642;0.1015;1.681
3.696391;-0.2603;1.7661;0.0761;1.787
3.702947;0.0798;1.6958;0.1103;1.701
3.707880;0.2934;1.6735;0.1300;1.704
3.714790;0.5005;1.5987;0.1808;1.685
3.715882;0.6820;1.5456;0.1983;1.701
3.724291;0.5796;1.5787;0.2160;1.696
3.728066;0.5330;1.5473;0.2031;1.649
3.732499;0.4917;1.5637;0.1765;1.649
3.735967;0.5657;1.5920;0.1360;1.695
3.742324;0.6522;1.5318;0.1562;1.672
3.747582;0.6843;1.4669;0.1101;1.622
3.751330;0.6861;1.3925;0.0553;1.553
3.755952;0.6885;1.3254;-0.0514;1.494
3.762371;0.6437;1.2655;-0.0856;1.422
3.765856;0.6189;1.2392;-0.1527;1.394
3.771515;0.6327;1.1532;-0.1835;1.328
3.775815;0.6064;1.1438;-0.1849;1.308
3.783892;0.5566;1.0985;-0.2074;1.249
3.786619;0.4978;1.0175;-0.2415;1.158
3.791044;0.4657;0.9748;-0.2678;1.113
3.796525;0.4175;0.9130;-0.2697;1.040
3.802575;0.3052;0.8083;-0.3337;0.926
3.806722;0.2386;0.7707;-0.3542;0.881
3.811474;0.1558;0.6949;-0.3580;0.797
3.816138;-0.1519;0.6600;-0.4026;0.788
3.821594;-0.2848;0.6322;-0.3590;0.781
3.828245;-0.1398;0.5830;-0.3273;0.683
3.830905;-0.5212;0.6295;-0.3650;0.895
3.835079;-0.5268;0.6233;-0.3261;0.879
3.841189;-0.4604;0.6482;-0.2056;0.821
3.846210;-0.6475;0.7424;-0.1587;0.998
3.850930;-0.6549;0.7910;-0.1326;1.035
3.855033;-0.3388;0.7152;-0.0099;0.791
3.862117;-0.1725;0.6730;0.0421;0.696
3.866222;0.0069;0.6429;0.0432;0.644
3.870990;0.2888;0.5411;0.1588;0.634
3.875127;0.2544;0.5496;0.1712;0.629
3.880619;-0.2477;0.6776;0.0661;0.724
3.885860;-0.4902;0.7050;0.0037;0.859
3.890647;-0.4681;0.5793;-0.0326;0.746
3.897346;-0.6489;0.7145;-0.1604;0.978
3.900122;-0.6830;0.7013;-0.1956;0.998
3.906094;-0.7211;0.6715;-0.1766;1.001
3.911851;-0.8083;0.6419;-0.1773;1.047
3.914826;-1.0502;0.7415;-0.2556;1.311
3.920618;-1.2367;0.8291;-0.2991;1.519
3.925822;-1.5112;0.9383;-0.3630;1.816
3.931052;-1.5153;1.0762;-0.3687;1.895
3.934619;-1.3589;1.0634;-0.2972;1.751
3.939206;-1.2164;1.0461;-0.2973;1.632
3.946440;-1.1833;1.0554;-0.3832;1.631
3.950668;-1.0539;1.0124;-0.3759;1.509
3.953967;-0.8757;0.9745;-0.3900;1.367
3.958814;-0.6967;0.9658;-0.4433;1.271
3.965356;-0.5956;0.9551;-0.3970;1.194
3.969742;-0.6351;0.9878;-0.3925;1.238
3.973679;-0.6550;1.1378;-0.3130;1.350
3.979162;-0.6771;1.2760;-0.2210;1.461
3.985524;-0.9603;1.5552;-0.1666;1.835
3.990066;-0.7458;1.6501;0.1158;1.814
3.995034;-0.7084;1.8693;0.1749;2.007
3.998983;-0.1752;2.0049;0.4054;2.053
4.005825;-0.2063;2.1621;0.3622;2.202
4.018093;-0.2732;2.4819;0.3462;2.521
4.019780;-0.4915;2.9041;0.3355;2.964
4.021164;-0.5790;3.4763;0.3721;3.544
4.024793;-0.5383;3.9472;0.6949;4.044
4.040315;-0.5727;4.5490;0.8438;4.662
4.042332;-0.8590;5.2360;1.0501;5.409
4.043100;-1.2497;6.0007;1.2390;6.253
4.044740;-1.6423;6.8548;1.2666;7.162
4.049012;-1.9413;7.6835;1.2285;8.020
4.052856;-2.2499;8.6493;1.0241;8.996
4.057936;-2.5275;9.6109;1.0456;9.993
4.064447;-2.8362;10.5638;1.1402;10.997
4.069774;-3.1502;11.4933;1.0477;11.963
4.074234;-3.6161;12.3995;1.3319;12.985
4.078330;-4.0486;13.1100;1.7888;13.837
4.085046;-4.6092;13.5482;2.7344;14.570
4.090450;-5.1945;13.4726;3.7197;14.911
4.093772;-5.8089;12.9598;5.3696;15.183
4.097981;-4.9280;12.4698;5.7500;14.589
4.103793;-3.8046;11.7470;6.4647;13.938
4.109034;-3.0711;11.2418;6.4744;13.331
4.115838;-2.4294;10.9685;6.2849;12.873
4.117712;-1.7178;10.7910;5.9222;12.429
4.122523;-0.7286;10.5684;4.8878;11.667
4.130223;-0.0111;10.4422;4.2527;11.275
4.132803;0.4929;10.2667;3.5277;10.867
4.138205;0.6300;10.0871;2.6054;10.437
4.145158;1.2769;9.5665;2.8328;10.058
4.153236;2.3134;8.7702;2.5012;9.409
4.154724;3.4688;7.6008;2.3914;8.690
4.157351;4.5295;6.4295;3.2815;8.522
4.164196;5.1633;5.2060;3.7270;8.225
4.167837;5.3029;4.1501;3.3506;7.521
4.174094;5.2275;3.4478;2.2214;6.644
4.178115;5.1655;3.1082;0.6669;6.065
4.184489;4.9846;2.9898;-1.0000;5.898
4.189008;4.6050;3.0015;-2.5137;6.044
4.195117;4.0830;2.9398;-3.1377;5.929
4.197070;4.1373;2.7520;-2.1251;5.404
4.203874;4.1808;1.9906;-1.4608;4.855
4.209134;4.4450;0.5558;-1.1661;4.629
4.214209;5.0193;-1.1312;0.1123;5.146
4.216982;5.2252;-3.5825;-0.3375;6.344
4.223301;5.5017;-6.8212;-1.6610;8.919
4.228673;6.2752;-10.3727;-3.3396;12.575
4.232695;7.2589;-13.3614;-2.7951;15.461
4.237612;7.3256;-15.0970;-2.7182;16.999
4.245791;7.0932;-15.9177;-3.0955;17.699
4.247786;6.7332;-15.8694;-3.7447;17.641
4.252206;5.9598;-15.2680;-4.6377;17.033
4.256298;5.1824;-14.3934;-5.8195;16.368
4.262842;4.4607;-13.2526;-7.5582;15.895
4.267473;2.9210;-11.7452;-9.4921;15.381
4.273520;0.3751;-9.6187;-10.3068;14.103
4.276348;-3.3134;-7.3883;-11.3967;13.980
4.283054;-5.0354;-6.3168;-13.5473;15.773
4.288043;-7.1537;-5.8935;-15.7932;18.312
4.292431;-10.0591;-5.6188;-17.0751;20.599
4.301312;-13.2272;-5.7369;-16.5846;21.975
4.303475;-16.0847;-6.5684;-13.9585;22.287
4.308133;-17.4675;-7.8662;-7.8797;20.714
4.316804;-16.7487;-9.6205;-1.6053;19.382
4.319022;-14.5223;-11.1996;1.5795;18.407
4.321843;-12.8539;-12.2047;1.7918;17.815
4.326314;-11.0051;-12.6271;1.8300;16.850
4.333074;-7.6351;-12.7854;2.1663;15.048
4.336662;-3.6856;-12.9730;2.0819;13.646
4.343523;-0.3065;-13.2847;1.8286;13.413
4.347592;2.4808;-13.4016;1.8384;13.753
4.353041;3.7474;-13.2281;1.8882;13.878
4.356227;3.5496;-12.7384;2.5102;13.460
4.363115;2.4245;-12.0791;3.0495;12.692
4.366050;1.1922;-11.6500;3.3467;12.180
4.370888;0.3877;-11.6160;3.9075;12.262
4.375454;0.3605;-11.9669;4.8302;12.910
4.381555;0.8151;-12.4942;5.6062;13.719
4.388356;1.6651;-12.8343;5.7779;14.173
4.391340;2.7505;-12.9969;5.5138;14.384
4.399539;3.6250;-12.8410;5.0867;14.280
4.402667;3.6871;-12.1998;4.3983;13.482
4.407080;3.3893;-11.4228;3.4903;12.416
4.413539;3.1136;-10.7973;2.5820;11.530
4.415167;2.9586;-10.3827;1.7392;10.935
4.423357;3.0092;-10.1597;1.0297;10.646
4.426749;3.2933;-10.0991;0.2818;10.626
4.431620;3.6409;-10.2555;-0.2598;10.886
4.435682;3.9516;-10.5377;-0.6942;11.276
4.441644;3.9553;-10.7445;-0.9958;11.493
4.446646;3.6032;-10.9456;-1.0872;11.575
4.452349;2.9849;-10.9880;-1.0268;11.432
4.455769;2.1918;-10.9513;-0.8003;11.197
4.461856;1.2752;-10.8502;-0.6348;10.943
4.467039;0.3315;-10.7162;-0.5398;10.735
4.471213;-0.5952;-10.5116;-0.6236;10.547
4.476317;-1.4528;-10.3511;-0.8421;10.486
4.482991;-2.1540;-10.2469;-1.2265;10.542
4.487711;-2.6224;-10.2753;-1.7839;10.754
4.491527;-2.8770;-10.2972;-2.3192;10.940
4.498483;-3.0021;-10.4153;-2.8965;11.220
4.501009;-3.0194;-10.5433;-3.3405;11.465
4.507022;-3.0034;-10.6188;-3.7119;11.643
4.518246;-2.8637;-10.7472;-3.8119;11.757
4.519899;-2.6486;-10.8325;-3.7255;11.757
4.520862;-2.4690;-10.9157;-3.5426;11.739
4.525621;-2.1666;-10.9655;-3.3142;11.659
4.529852;-1.6955;-11.0345;-3.1109;11.589
4.534946;-1.1241;-10.9863;-2.8366;11.402
4.541890;-0.5947;-11.0552;-2.3526;11.318
4.545860;-0.0154;-10.7245;-1.8637;10.885
4.551218;0.4995;-10.7672;-0.4655;10.789
4.555559;0.8662;-10.3267;-1.0742;10.419
4.561224;1.2945;-9.6188;-2.0560;9.921
4.564247;1.2212;-8.4833;-3.6513;9.316
4.569733;0.9484;-7.5641;-4.0921;8.652
4.575269;1.0382;-6.9424;-2.0481;7.312
4.579275;0.9772;-5.9122;-0.4522;6.009
4.585707;0.9518;-4.4669;-0.6011;4.607
4.591607;0.9466;-2.9250;-0.9888;3.229
4.594664;1.2700;-1.1930;-1.0225;2.020
4.600318;1.9436;1.3529;-1.0648;2.597
4.605915;3.6297;4.7047;-0.8887;6.008
4.610399;6.3878;8.7709;-0.5571;10.865
4.615646;10.3323;13.8191;-0.1684;17.255
4.618970;14.9274;21.1205;0.5122;25.868
4.627101;18.9128;28.7909;1.5369;34.482
4.630122;20.1924;34.0326;3.4499;39.722
4.635109;15.6554;36.6805;4.9824;40.192
4.638675;4.9949;39.6248;2.1278;39.995
4.646577;-0.3892;40.6921;-7.7931;41.433
4.649772;-6.6217;38.1944;-7.0252;39.396
4.654094;-12.5835;33.0479;1.2065;35.383
4.658180;-14.4085;28.2666;10.0987;33.295
4.666451;-15.9497;23.6878;13.7378;31.690
4.669142;-14.4584;18.4345;14.9966;27.817
4.673519;-12.3834;13.5769;8.9594;20.444
4.679517;-8.2180;9.3261;3.3106;12.864
4.685184;-4.0513;6.0356;-0.1258;7.270
4.689587;-1.3929;3.7272;-3.1142;5.053
4.692979;-0.0919;2.3019;-5.2556;5.738
4.698428;0.7008;1.7488;-6.0127;6.301
4.705484;1.3076;1.8033;-5.9983;6.399
4.709777;1.1396;1.8592;-4.7399;5.217
4.717655;-0.7080;1.9853;-3.4966;4.083
4.719110;-1.6988;2.0546;-1.9804;3.321
4.725024;-1.3878;2.1462;-0.6586;2.639
4.735694;-1.3413;2.1953;0.3197;2.592
4.737028;-1.5471;2.1660;1.1831;2.913
4.738016;-1.3701;2.0629;2.0378;3.207
4.746300;-0.9683;2.0273;2.9396;3.700
4.749453;-0.5880;2.1811;3.7888;4.411
4.753795;-0.3582;2.5121;4.5160;5.180
4.758411;-0.2600;2.9984;4.8878;5.740
4.766477;-0.1814;3.6160;5.1278;6.277
4.767437;-0.0274;4.3119;5.2079;6.761
4.774075;-0.0424;4.9735;4.9777;7.037
4.777379;-0.2082;5.5051;4.6005;7.177
4.784802;-0.5927;5.8660;4.1685;7.221
4.790193;-1.1515;6.1375;3.6970;7.257
4.792892;-1.6972;6.2980;3.1681;7.251
4.801168;-2.1685;6.4645;2.4489;7.245
4.805110;-2.4851;6.5987;1.5353;7.216
4.809861;-2.5250;6.5787;0.4578;7.062
4.816031;-2.4124;6.4505;-0.6562;6.918
4.817480;-2.1422;6.2835;-1.7487;6.865
4.823774;-1.8504;6.1356;-2.7697;6.981
4.828979;-1.2895;5.8729;-3.6330;7.025
4.832480;-0.4364;5.5199;-4.1980;6.949
4.837178;0.5027;4.9739;-4.4236;6.675
4.843788;1.3555;4.2954;-4.4503;6.332
4.849437;2.0069;3.5227;-4.2885;5.902
4.851952;2.3793;2.6921;-3.8140;5.240
4.857858;2.3756;1.9254;-3.0861;4.344
4.865205;1.8516;1.1268;-2.2903;3.153
4.868508;1.0191;0.3752;-1.4107;1.780
4.872195;0.0770;-0.3203;-0.6547;0.733
4.876921;-0.7157;-1.0196;0.1134;1.251
4.883249;-1.2865;-1.7204;0.7870;2.288
4.888140;-1.6866;-2.3512;1.3294;3.184
4.894202;-1.7228;-2.9600;1.7201;3.833
4.900315;-1.5215;-3.3769;1.9816;4.201
4.903276;-1.0418;-3.6093;2.1438;4.325
4.909559;-0.4452;-3.6264;2.2648;4.299
4.914251;0.2072;-3.4785;2.2830;4.166
4.916482;0.6435;-3.2303;2.2579;3.993
4.923331;0.9697;-2.9321;2.1893;3.786
4.929235;1.1476;-2.6629;2.0502;3.551
4.934063;1.2084;-2.3891;1.8879;3.276
4.938450;1.3024;-2.1490;1.5674;2.962
4.943146;1.3941;-1.9615;1.2555;2.714
4.948131;1.3994;-1.7860;0.9535;2.461
4.953139;1.2943;-1.5914;0.7375;2.180
4.956720;1.2221;-1.4398;0.5278;1.961
4.963186;1.0198;-1.2881;0.3603;1.682
4.966545;0.7326;-1.2011;0.2376;1.427
4.972195;0.5300;-1.1475;0.1576;1.274
4.975598;0.2108;-1.1035;0.0610;1.125
4.980888;-0.0867;-1.1026;-0.0372;1.107
4.987387;-0.3463;-1.1567;-0.2301;1.229
4.992646;-0.5631;-1.2179;-0.3862;1.396
5.002790;-0.6756;-1.2768;-0.6204;1.572
5.004469;-0.7770;-1.3357;-0.8590;1.768
5.007559;-0.8964;-1.3994;-1.1166;2.002
5.022981;-0.9930;-1.4870;-1.3650;2.250
5.024082;-1.0499;-1.5627;-1.5548;2.442
5.024833;-1.0339;-1.6742;-1.5810;2.524
5.027969;-0.9207;-1.7903;-1.5443;2.537
5.032522;-0.9113;-1.8945;-1.4497;2.554
5.036465;-0.8571;-1.9913;-1.2371;2.496
5.040517;-0.9237;-2.1336;-1.0045;2.533
5.047127;-1.0270;-2.2567;-0.8042;2.607
5.051506;-1.1361;-2.4706;-0.6265;2.791
5.055259;-1.1862;-2.6413;-0.4569;2.931
5.063790;-1.2086;-2.8740;-0.4031;3.144
5.067467;-1.2032;-3.1042;-0.3932;3.352
5.073946;-0.8415;-3.4370;-0.3362;3.554
5.075123;-0.8319;-3.6282;-0.4403;3.748
5.082186;-0.8274;-3.7498;-0.4832;3.870
5.086968;-0.6842;-3.9406;-0.5367;4.035
5.093715;-0.6298;-3.9973;-0.5578;4.085
5.095860;-0.4604;-4.1327;-0.5013;4.188
5.101716;-0.4108;-4.1316;-0.4429;4.176
5.105906;-0.4258;-4.0206;-0.3085;4.055
5.112394;-0.2640;-4.0077;-0.1385;4.019
5.115661;0.0058;-4.0162;-0.0019;4.016
5.122240;0.3479;-4.0533;0.1134;4.070
5.127583;0.3124;-3.7962;0.2318;3.816
5.131255;0.3251;-3.6040;0.3629;3.637
5.135597;0.4651;-3.4716;0.4158;3.527
5.140618;0.5551;-3.3395;0.4962;3.421
5.148115;0.6742;-3.1309;0.5178;3.244
5.151962;0.7340;-2.9608;0.5501;3.100
5.157021;0.8564;-2.7741;0.4973;2.946
5.162050;0.9267;-2.5278;0.4815;2.735
5.165435;1.0093;-2.3080;0.4093;2.552
5.171537;1.0805;-2.0431;0.3452;2.337
5.175073;1.0970;-1.7640;0.2603;2.094
5.180766;1.1284;-1.4423;0.1404;1.837
5.186974;1.0717;-1.0873;-0.0077;1.527
5.191823;1.0273;-0.7615;-0.1365;1.286
5.195748;0.9664;-0.4073;-0.3153;1.095
5.201392;0.8914;-0.0774;-0.4489;1.001
5.205424;0.8381;0.3095;-0.6332;1.095
5.211526;0.7608;0.6218;-0.7822;1.256
5.216522;0.6574;0.9864;-0.9130;1.496
5.220902;0.5466;1.2644;-1.0236;1.716
5.225364;0.3971;1.5564;-1.0375;1.912
5.240157;0.2328;1.7333;-1.0720;2.051
5.241404;0.0509;1.8691;-0.9811;2.112
5.242112;-0.1080;1.9353;-0.9154;2.144
5.244226;-0.2993;1.9127;-0.7621;2.081
5.249976;-0.4537;1.8302;-0.6359;1.990
5.254135;-0.5835;1.6661;-0.4623;1.825
5.259692;-0.6314;1.4948;-0.2579;1.643
5.265532;-0.5738;1.2540;-0.0034;1.379
5.270114;-0.4849;1.0395;0.1937;1.163
5.273997;-0.3454;0.7843;0.3717;0.934
5.278921;-0.1910;0.5100;0.5643;0.784
5.287084;-0.0215;0.2238;0.6949;0.730
5.290972;0.1250;-0.0645;0.7588;0.772
5.293748;0.2441;-0.3623;0.8422;0.949
5.303159;0.2692;-0.6454;0.9167;1.153
5.305154;0.3774;-0.9546;0.9752;1.416
5.309946;0.5477;-1.2634;0.9966;1.700
5.319596;0.6466;-1.5527;1.0246;1.969
5.320818;0.8684;-1.9156;0.9514;2.308
5.326687;1.1204;-2.3209;0.8997;2.730
5.330320;1.5469;-2.7613;0.8269;3.271
5.334358;1.7710;-3.1338;0.7620;3.679
5.339067;1.9774;-3.4455;0.6815;4.031
5.344447;1.9394;-3.5745;0.6355;4.116
5.349910;1.9758;-3.5569;0.6415;4.119
5.354858;1.9723;-3.4214;0.5129;3.982
5.359138;1.6609;-2.9624;0.3475;3.414
5.364813;1.0830;-2.1734;0.1820;2.435
5.370498;0.2930;-1.1626;-0.1034;1.203
5.374202;-0.3655;-0.1789;-0.4616;0.615
5.378890;-0.9295;0.6723;-0.7288;1.359
5.384635;-1.3108;1.3218;-1.0492;2.137
5.390530;-1.4859;1.7700;-1.2847;2.644
