time;ax (m/s^2);ay (m/s^2);az (m/s^2);aT (m/s^2)
2.682061;-0.0274;-0.0562;0.0547;0.083
2.686849;-0.0299;-0.0398;0.0218;0.054
2.691071;-0.0159;-0.0591;0.0153;0.063
2.695435;0.0479;-0.0663;-0.0007;0.082
2.701474;0.0306;-0.0426;-0.0024;0.053
2.707801;0.0062;0.0046;-0.0326;0.034
2.711949;-0.0490;-0.0031;0.0251;0.055
2.715524;-0.1112;0.0201;0.0112;0.114
2.721420;-0.0872;-0.0162;0.0233;0.092
2.726882;-0.0994;-0.0854;0.0636;0.146
2.730905;-0.1543;-0.1398;0.0918;0.228
2.734815;-0.1732;-0.0916;-0.0087;0.196
2.741663;-0.1303;-0.1292;-0.0635;0.194
2.744521;-0.0855;-0.1617;-0.0541;0.191
2.749493;-0.0624;-0.1702;0.0120;0.182
2.754116;-0.0111;-0.1975;0.0254;0.199
2.761018;0.0399;-0.2175;0.0528;0.227
2.765385;0.0456;-0.1923;0.0278;0.200
2.770142;0.1060;-0.1934;-0.0515;0.226
2.779741;0.0379;-0.1683;-0.0043;0.173
2.781103;0.0583;-0.1720;-0.0336;0.185
2.784263;0.0501;-0.0995;-0.0250;0.114
2.789957;0.0661;-0.0609;-0.0592;0.108
2.800057;0.0988;-0.0441;0.0304;0.112
2.801090;0.0483;0.0297;0.0622;0.084
2.805416;0.0482;0.0577;0.0628;0.098
2.810402;0.0505;0.0784;0.0870;0.128
2.813719;0.0742;0.1179;0.0493;0.148
2.820262;0.1311;0.1571;0.0379;0.208
2.825212;0.1874;0.1509;0.0574;0.247
2.831022;0.2055;0.1186;0.0387;0.240
2.833456;0.1854;0.0771;0.0558;0.208
2.841536;0.1679;0.0406;0.1159;0.208
2.846395;0.1600;0.0257;0.1163;0.199
2.851234;0.1356;0.0109;0.1478;0.201
2.853369;0.1563;0.0888;0.1939;0.264
2.860532;0.0840;0.1515;0.2593;0.312
2.865064;0.0523;0.2019;0.1798;0.275
2.870277;0.0944;0.2611;0.1776;0.330
2.880313;0.1123;0.3174;0.2307;0.408
2.881683;0.0707;0.3066;0.2246;0.387
2.884629;0.1076;0.3101;0.1264;0.352
2.899409;0.1251;0.2114;0.0791;0.258
2.900445;0.1069;0.2132;0.1227;0.268
2.900962;0.0295;0.1460;0.0549;0.159
2.904112;0.0215;0.0509;0.0091;0.056
2.910417;0.0540;-0.0838;-0.0385;0.107
2.912931;0.0985;-0.1224;-0.2000;0.254
2.919313;0.0810;-0.1107;-0.1633;0.213
2.924365;0.0138;-0.0825;-0.1412;0.164
2.928306;-0.0007;-0.0782;-0.2645;0.276
2.932735;-0.0079;-0.0596;-0.2186;0.227
2.938167;-0.0296;0.0324;-0.1565;0.163
2.943247;-0.0275;0.0976;-0.0924;0.137
2.947646;0.0050;0.1290;-0.1572;0.203
2.952422;-0.0010;0.1696;-0.0671;0.182
2.957605;-0.0358;0.1340;-0.0206;0.140
2.963505;0.0149;0.1034;-0.1029;0.147
2.968157;0.0390;0.0305;-0.1755;0.182
2.975896;0.0581;-0.0228;-0.1507;0.163
2.978176;0.0152;-0.0471;-0.1571;0.165
2.983727;-0.0224;-0.0544;-0.0761;0.096
2.987462;-0.0241;-0.1139;-0.1266;0.172
2.998031;-0.0138;-0.1349;-0.1129;0.176
2.999141;-0.1080;-0.0678;0.0052;0.128
3.003398;-0.1661;-0.0535;-0.0250;0.176
3.008838;-0.1099;-0.0750;-0.0239;0.135
3.013048;-0.1376;-0.0322;0.0413;0.147
3.017522;-0.1581;-0.0419;0.0516;0.172
3.024828;-0.1623;-0.0066;0.1212;0.203
3.028276;-0.1004;-0.0665;0.1170;0.168
3.032620;-0.0585;-0.0713;0.1320;0.161
3.038017;0.0160;-0.0619;0.2113;0.221
3.043762;0.0230;-0.0622;0.2143;0.224
3.049171;0.0654;-0.1027;0.1246;0.174
3.053206;0.0670;-0.0884;0.1737;0.206
3.058890;0.0423;-0.0552;0.0730;0.101
3.063336;0.0224;0.0014;0.0559;0.060
3.068135;-0.0236;-0.0088;0.0316;0.040
3.072298;-0.0527;-0.0165;-0.0306;0.063
3.078312;-0.1007;-0.0075;-0.0378;0.108
3.084176;-0.1367;-0.0484;-0.0545;0.155
3.089329;-0.1058;-0.0865;-0.0546;0.147
3.094692;-0.1060;-0.1149;-0.0167;0.157
3.099662;-0.1299;-0.1335;0.0234;0.188
3.102267;-0.1440;-0.0998;0.0204;0.176
3.107084;-0.0538;-0.0735;0.0867;0.126
3.112397;0.0644;-0.1400;0.0696;0.169
3.117185;0.0989;-0.1444;0.0600;0.185
3.123952;0.0981;-0.1534;-0.0043;0.182
3.128292;0.0741;-0.1385;-0.0874;0.180
3.131786;0.0059;-0.1475;-0.1323;0.198
3.137295;-0.0021;-0.1444;-0.1415;0.202
3.142814;-0.0523;-0.1366;-0.0775;0.166
3.148209;-0.0902;-0.1217;-0.0854;0.174
3.152592;-0.1443;-0.1402;-0.0554;0.209
3.156946;-0.1718;-0.1655;-0.0901;0.255
3.162830;-0.1706;-0.1929;-0.1367;0.292
3.168966;-0.2074;-0.1773;-0.1596;0.316
3.173486;-0.1705;-0.1903;-0.1636;0.303
3.182647;-0.1246;-0.1984;-0.1893;0.301
3.183459;-0.0721;-0.2348;-0.2104;0.323
3.187943;-0.0176;-0.2590;-0.2411;0.354
3.192051;0.0175;-0.2806;-0.2814;0.398
3.196706;0.0689;-0.2995;-0.2575;0.401
3.202685;0.1101;-0.2613;-0.2814;0.400
3.206164;0.1221;-0.2448;-0.1296;0.303
3.212134;0.1078;-0.2094;-0.1593;0.284
3.216688;0.1436;-0.2218;-0.1412;0.300
3.223396;0.2338;-0.2508;0.0243;0.344
3.227695;0.1379;-0.2060;0.1938;0.315
3.233853;-0.0199;-0.0501;0.2510;0.257
3.236698;-0.0182;0.0569;0.2563;0.263
3.242848;0.1179;0.0941;0.2529;0.294
3.247146;0.0859;0.2187;0.2718;0.359
3.252244;0.1055;0.2781;0.1963;0.356
3.256441;0.1289;0.2419;0.1530;0.314
3.267853;0.0900;0.1918;0.0415;0.216
3.268554;0.0202;0.1445;-0.0502;0.154
3.272729;-0.0566;0.0455;-0.1650;0.180
3.279988;-0.1165;-0.0004;-0.1821;0.216
3.284603;-0.0926;-0.0340;-0.0999;0.140
3.286794;-0.0498;-0.0932;-0.0973;0.144
3.293420;0.0430;-0.1354;-0.1117;0.181
3.295209;0.0738;-0.1510;-0.1147;0.203
3.301927;0.0952;-0.1260;-0.1011;0.188
3.305158;0.1263;-0.1488;-0.1258;0.232
3.311714;0.0956;-0.1714;-0.1382;0.240
3.315122;0.1248;-0.2674;-0.1599;0.336
3.321135;0.1756;-0.3437;-0.1572;0.417
3.326419;0.1649;-0.3673;-0.0781;0.410
3.331305;0.1576;-0.4382;-0.1728;0.497
3.335199;0.1012;-0.4420;-0.1123;0.467
3.342863;-0.0089;-0.4032;-0.0997;0.415
3.346968;-0.1129;-0.4311;-0.0800;0.453
3.351738;-0.1684;-0.3711;-0.0744;0.414
3.355570;-0.1973;-0.3638;-0.0351;0.415
3.361107;-0.1546;-0.4137;0.0352;0.443
3.366683;-0.0982;-0.5107;0.0438;0.522
3.371739;0.0386;-0.5857;0.0269;0.588
3.379130;0.1436;-0.7219;0.0303;0.737
3.380077;0.1673;-0.9045;-0.1177;0.927
3.384632;0.1747;-1.0787;-0.2235;1.115
3.389126;0.1182;-1.1920;-0.3115;1.238
3.396484;0.0121;-1.3306;-0.4552;1.406
3.401017;-0.0648;-1.4039;-0.5051;1.493
3.406190;-0.1632;-1.4528;-0.5166;1.551
3.409316;-0.2189;-1.4918;-0.5065;1.591
3.415579;-0.1802;-1.4710;-0.4417;1.546
3.420965;-0.1522;-1.4812;-0.3463;1.529
3.426253;-0.1467;-1.5008;-0.2511;1.529
3.430063;-0.1638;-1.5417;-0.2106;1.565
3.434445;-0.1179;-1.5513;-0.2364;1.574
3.440735;-0.0710;-1.6534;-0.2330;1.671
3.445967;0.0293;-1.7641;-0.2243;1.779
3.449974;0.0712;-1.9071;-0.1605;1.915
3.455337;0.0101;-2.0252;-0.1442;2.030
3.460102;-0.0773;-2.1138;-0.1751;2.122
3.465530;-0.1482;-2.1992;-0.1912;2.212
3.469883;-0.2097;-2.3076;-0.3189;2.339
3.474591;-0.2287;-2.4955;-0.3937;2.537
3.480458;-0.2809;-2.6698;-0.4768;2.727
3.484541;-0.3357;-2.7815;-0.4679;2.841
3.490805;-0.3905;-2.8570;-0.4457;2.918
3.494190;-0.5315;-2.9060;-0.3985;2.981
3.500527;-0.6657;-2.9522;-0.2975;3.041
3.505532;-0.7407;-2.9622;-0.1648;3.058
3.509356;-0.8238;-3.0006;0.0140;3.112
3.514189;-0.9872;-3.2132;0.3991;3.385
3.520750;-0.6810;-3.2458;0.5488;3.362
3.526314;0.0555;-2.7690;-0.0587;2.770
3.530757;-0.2176;-2.5794;-0.3163;2.608
3.534137;-0.2002;-2.2941;-0.3582;2.331
3.540465;-0.2581;-2.1956;-0.2946;2.230
3.545780;-0.2761;-2.1402;-0.1421;2.163
3.549963;-0.1482;-1.8840;-0.0750;1.891
3.553870;-0.0701;-1.5852;-0.1286;1.592
3.559684;-0.3189;-1.3229;0.0968;1.364
3.565279;-0.5988;-1.1424;0.4273;1.359
3.570113;-0.8078;-0.8644;0.7774;1.416
3.573177;-0.8057;-0.6346;0.9513;1.399
3.582386;-0.7441;-0.3336;0.8586;1.184
3.583797;-0.5372;-0.0379;0.7724;0.942
3.588070;-0.1273;0.1832;0.5587;0.602
3.599764;0.3452;0.2459;0.2558;0.495
3.601181;0.7971;0.2150;-0.1509;0.839
3.604450;0.9993;0.1814;-0.5303;1.146
3.609247;1.1077;0.1548;-0.7847;1.366
3.612577;1.0551;0.0755;-0.9189;1.401
3.618581;0.8101;0.0534;-0.9569;1.255
3.623402;0.5923;-0.0430;-0.9892;1.154
3.629363;0.3028;-0.0030;-0.9392;0.987
3.632834;0.0490;-0.0182;-0.8953;0.897
3.638442;-0.1315;0.0122;-0.7955;0.806
3.643898;-0.1622;0.0114;-0.7807;0.797
3.648669;-0.1291;-0.0133;-0.8227;0.833
3.652917;-0.2235;-0.0284;-0.8859;0.914
3.657406;-0.2660;-0.0625;-0.9319;0.971
3.664500;-0.3189;-0.0438;-1.0784;1.125
3.669188;-0.4587;-0.0896;-1.2275;1.313
3.672677;-0.5064;0.0060;-1.3295;1.423
3.680841;-0.5703;0.0732;-1.3629;1.479
3.684333;-0.7368;0.2889;-1.3569;1.571
3.688823;-0.7240;0.4904;-1.2085;1.492
3.702190;-0.6349;0.5964;-1.0299;1.349
3.703599;-0.5603;0.7768;-0.8663;1.291
3.704142;-0.4116;0.8927;-0.6695;1.189
3.711268;-0.2171;0.8771;-0.5203;1.043
3.712755;-0.0265;0.8379;-0.4331;0.944
3.716917;0.1292;0.7270;-0.3908;0.835
3.723186;0.2380;0.6811;-0.3844;0.818
3.729052;0.2858;0.7144;-0.3207;0.834
3.731773;0.3229;0.7407;-0.2454;0.845
3.736792;0.3429;0.7839;-0.0341;0.856
3.743498;0.3051;0.9133;0.2174;0.987
3.747912;0.2718;1.0187;0.4017;1.128
3.751545;0.1906;1.2006;0.4826;1.308
3.756741;0.1329;1.4782;0.4383;1.548
3.763408;0.1654;1.7415;0.3328;1.781
3.767710;0.2186;2.0431;0.3427;2.083
3.771852;0.2833;2.2754;0.4126;2.330
3.781513;0.3530;2.4574;0.4899;2.531
3.783017;0.3759;2.5676;0.6203;2.668
3.787545;0.3860;2.5725;0.6842;2.690
3.792226;0.3287;2.6418;0.7465;2.765
3.801374;0.0984;2.7230;0.8190;2.845
3.802660;-0.0754;2.8137;0.8351;2.936
3.808603;-0.2045;2.9091;0.8737;3.044
3.812316;-0.2528;3.0472;0.8490;3.173
3.817937;-0.3108;3.1921;0.9270;3.338
3.822838;-0.3050;3.3054;1.0343;3.477
3.827822;-0.3218;3.2914;1.1024;3.486
3.832424;-0.3139;3.2603;1.1008;3.455
3.836763;-0.2341;3.1381;1.0751;3.325
3.843409;-0.1428;3.0805;0.9607;3.230
3.846854;-0.0189;2.9942;0.8290;3.107
3.851353;0.0201;2.9344;0.6609;3.008
3.856187;0.0050;2.8628;0.5088;2.908
3.862902;-0.0431;2.7628;0.4229;2.795
3.867402;0.0289;2.7230;0.4917;2.767
3.873004;0.1490;2.7049;0.5695;2.768
3.883365;0.2773;2.5913;0.5296;2.659
3.885080;0.2302;2.5758;0.5422;2.642
3.887482;0.1273;2.7134;0.4560;2.754
3.890930;0.0644;2.8438;0.3182;2.862
3.902402;0.0968;2.8786;0.2377;2.890
3.904193;0.2392;2.8609;0.2426;2.881
3.906438;0.4275;2.7979;0.2315;2.840
3.911132;0.5946;2.7472;0.3310;2.830
3.916024;0.6759;2.6632;0.4046;2.777
3.921200;0.6733;2.6034;0.4895;2.733
3.927995;0.5616;2.7162;0.5536;2.828
3.932236;0.4997;2.7864;0.4659;2.869
3.935231;0.4148;2.9267;0.4115;2.984
3.941593;0.4853;3.0272;0.3475;3.085
3.946817;0.6224;3.1359;0.2286;3.205
3.952804;0.7594;3.2576;0.1745;3.349
3.956076;1.0428;3.2271;0.2017;3.397
3.961630;1.4353;3.1808;0.2388;3.498
3.967003;1.8885;3.1613;0.2300;3.690
3.971766;2.2215;3.3215;0.1265;3.998
3.975273;2.1935;3.5416;0.0850;4.167
3.980854;1.9800;3.7258;0.1665;4.222
3.987034;1.8198;3.7572;0.3511;4.189
3.991005;1.5431;3.6718;0.5531;4.021
3.995296;1.3338;3.4721;0.6892;3.783
4.001845;1.2337;3.4314;0.8266;3.739
4.006755;1.2183;3.3486;0.9460;3.687
4.012219;1.2759;3.2884;1.0977;3.694
4.015805;1.3397;3.2458;1.1116;3.683
4.019962;1.4661;3.1988;1.0784;3.680
4.025777;1.6556;3.1474;0.9807;3.689
4.031076;1.9095;3.1461;0.9927;3.812
4.035179;2.1833;3.1155;1.1118;3.963
4.041613;2.3445;3.1745;1.2306;4.134
4.046825;2.3672;3.3515;1.3375;4.316
4.052171;2.4188;3.6559;1.4514;4.618
4.055414;2.4244;3.9444;1.5146;4.871
4.060801;2.4055;4.0830;1.5155;4.975
4.066922;2.2566;4.1724;1.3715;4.938
4.072194;2.1810;4.3201;1.2559;5.000
4.075188;2.1453;4.5496;1.1365;5.157
4.081308;1.6685;4.9446;0.9623;5.307
4.086677;0.9511;5.4645;0.6528;5.585
4.090944;0.7264;5.9659;0.3069;6.018
4.099550;0.6518;6.2818;0.1613;6.318
4.101300;0.9155;6.2622;0.7732;6.376
4.105862;2.2085;6.8050;0.7033;7.189
4.117432;3.2797;7.7791;0.4942;8.457
4.119012;3.0956;8.7410;0.6912;9.299
4.119536;2.6765;9.5471;0.9181;9.958
4.123667;2.4850;10.1306;1.1211;10.491
4.129962;2.2713;10.0885;1.2211;10.413
4.133671;2.0522;9.6905;1.1834;9.976
4.140684;1.8232;8.8409;0.8729;9.069
4.144725;1.4822;7.9030;0.4644;8.054
4.150747;1.3917;6.7273;0.3706;6.880
4.153834;1.5063;5.7306;0.6787;5.964
4.161284;1.8287;5.0965;1.1168;5.529
4.164834;1.9886;4.8098;1.4324;5.398
4.169641;2.0570;4.6613;1.6729;5.363
4.173438;2.2584;4.7408;1.7430;5.533
4.179164;2.2526;5.2197;1.9646;6.015
4.183455;2.1349;5.8026;1.8846;6.464
4.188198;2.1534;6.5202;1.6014;7.051
4.198921;2.1912;6.8911;1.1535;7.322
4.200866;2.3219;6.9940;0.5616;7.391
4.204819;2.2448;7.1283;0.3277;7.481
4.215508;2.3126;7.2731;0.2606;7.636
4.216376;1.9922;7.0521;0.3694;7.337
4.219987;2.2283;7.0355;0.3742;7.389
4.222840;2.8612;7.0910;0.2692;7.651
4.228340;2.8768;6.6657;0.4396;7.273
4.233614;2.6083;6.5278;0.7487;7.069
4.240095;2.5742;6.3344;0.6364;6.867
4.244474;2.9654;6.2763;0.4628;6.957
4.250618;3.5304;6.7138;0.4853;7.601
4.254038;3.8002;7.2656;0.2053;8.202
4.259466;4.0329;7.2067;0.1270;8.259
4.264938;3.5704;6.2012;0.4798;7.172
4.268455;3.0363;4.8438;0.6162;5.750
4.273681;2.9474;3.3698;0.4829;4.503
4.281486;2.8897;1.8464;0.1086;3.431
4.284968;2.5525;0.3720;-0.3544;2.604
4.289030;2.0900;-0.9260;-0.7489;2.406
4.294956;1.8847;-2.2789;-1.0848;3.150
4.299106;2.0910;-3.6596;-0.8892;4.308
4.305113;2.6031;-4.4964;-0.6728;5.239
4.308157;3.3324;-4.8257;-0.2420;5.869
4.313437;3.6698;-4.9658;0.4906;6.194
4.318587;3.5141;-5.1941;1.4247;6.431
4.325034;2.6174;-5.5197;1.5970;6.314
4.327693;1.3589;-5.5574;0.5642;5.749
4.333969;-0.1717;-5.2909;-0.5062;5.318
4.337995;-1.7420;-5.3235;-0.7236;5.648
4.344459;-2.8730;-5.9350;-0.3381;6.602
4.350104;-3.8637;-6.9388;-0.1008;7.943
4.352310;-4.1444;-8.1148;-0.0097;9.112
4.358259;-3.6751;-9.4827;-0.5683;10.186
4.363832;-2.8381;-10.3106;-1.6861;10.826
4.368671;-1.5291;-10.4461;-2.8250;10.929
4.372436;-0.2466;-10.2841;-4.0525;11.057
4.382385;0.4071;-10.4920;-4.6066;11.466
4.384015;0.6410;-11.3256;-4.2723;12.122
4.387450;0.4530;-12.4398;-3.2207;12.858
4.392423;0.3421;-13.2198;-2.1672;13.401
4.398703;0.4384;-13.8908;-1.5521;13.984
4.404849;0.8103;-14.2884;-1.6928;14.411
4.408158;0.9404;-14.3078;-1.5725;14.425
4.412791;1.3258;-14.0146;-1.2316;14.131
4.416795;1.4370;-13.5215;-0.7400;13.618
4.424174;1.1181;-13.4841;-0.6167;13.544
4.429847;0.9875;-13.9092;-0.9196;13.975
4.431547;0.7084;-14.2033;-1.4194;14.292
4.436741;0.6092;-14.1707;-1.6025;14.274
4.444409;0.4256;-13.7758;-1.6063;13.876
4.447343;-0.0772;-13.1863;-1.8108;13.310
4.451723;-0.7760;-12.5478;-2.0487;12.738
4.456440;-1.4685;-11.8984;-2.1105;12.173
4.463300;-2.1702;-11.2450;-1.8944;11.608
4.468686;-2.9721;-10.6663;-1.6449;11.194
4.472500;-3.9157;-10.0090;-1.4860;10.850
4.481775;-4.3761;-9.5264;-1.3339;10.568
4.483277;-4.3705;-9.3449;-0.8162;10.349
4.487528;-4.2815;-9.2851;-0.3143;10.230
4.492398;-4.1576;-9.4471;-0.0037;10.322
4.496241;-4.0156;-9.4936;-0.0035;10.308
4.502743;-3.5669;-9.4486;-0.2522;10.103
4.508346;-3.0663;-9.4148;-0.6623;9.924
4.512876;-2.5483;-9.3994;-1.0492;9.795
4.516997;-1.8125;-9.4046;-1.3836;9.677
4.523122;-0.7734;-9.4233;-1.5331;9.578
4.529102;0.2433;-9.3815;-1.4703;9.499
4.531846;0.9770;-9.1385;-1.3678;9.292
4.536161;1.0943;-8.7616;-1.2082;8.912
4.543667;0.7063;-8.3182;-1.1928;8.433
4.547721;0.1098;-7.9924;-1.1727;8.079
4.551419;-0.3414;-8.1142;-1.3633;8.235
4.556893;-0.4505;-8.3817;-1.4364;8.516
4.561925;-0.3994;-8.5582;-1.5421;8.705
4.568566;-0.3310;-8.7635;-1.6510;8.924
4.571495;-0.4392;-8.8136;-1.5351;8.957
4.575853;-0.6794;-8.5508;-1.5598;8.718
4.581102;-0.8279;-8.1019;-1.5240;8.285
4.587077;-1.1324;-7.5532;-1.3051;7.748
4.591061;-1.2117;-6.9764;-0.9458;7.144
4.602976;-1.0763;-6.5222;-0.4811;6.628
4.604964;-1.0981;-6.0995;-0.0654;6.198
4.607724;-1.3741;-5.8732;0.2641;6.038
4.618618;-1.5947;-5.7281;0.5109;5.968
4.619992;-1.5621;-5.7120;0.6496;5.957
4.622129;-1.3081;-5.8702;0.8081;6.068
4.627002;-0.9476;-6.2837;0.7523;6.399
4.631706;-0.5787;-6.7632;0.4646;6.804
4.635088;-0.3728;-7.1220;0.1236;7.133
4.640733;-0.1926;-7.0756;-0.3478;7.087
4.645964;-0.0913;-7.3109;-0.0421;7.312
4.651551;0.2850;-7.6180;0.8971;7.676
4.654803;0.5818;-7.8800;2.3700;8.249
4.662006;0.1345;-7.6067;2.7053;8.075
4.666361;-0.3898;-6.5397;1.0395;6.633
4.671724;-0.2639;-5.4160;-1.2031;5.554
4.674879;0.3787;-4.3984;-1.5864;4.691
4.681547;0.7435;-3.7143;-0.6993;3.852
4.685855;0.8033;-3.1884;0.3164;3.303
4.691903;0.7098;-2.2701;0.8358;2.521
4.701083;0.5355;-0.8900;0.8866;1.366
4.702222;0.1513;0.5162;0.9042;1.052
4.705895;-0.3649;1.4608;0.9309;1.770
4.713532;-1.0571;1.8342;1.4940;2.591
4.714626;-1.0313;2.2251;1.4596;2.854
4.721240;-1.3435;2.6049;1.1330;3.142
4.725841;-1.9663;3.1580;1.0622;3.869
4.731491;-2.9040;4.0043;2.0796;5.366
4.734905;-3.5458;5.6182;4.6476;8.108
4.740910;-3.7063;8.7525;8.5791;12.804
4.746349;-3.3066;14.2505;11.6840;18.722
4.750995;-1.9211;20.2399;10.1610;22.729
4.755242;0.8975;24.3716;7.4138;25.490
4.760638;5.5396;27.6809;6.0758;28.876
4.766094;7.2113;28.7567;4.3839;29.969
4.771886;7.0125;26.8642;4.8444;28.184
4.774695;6.4306;22.0949;7.0225;24.059
4.783068;6.2724;16.5711;6.9114;19.019
4.784471;5.9654;12.4826;3.6184;14.300
4.789796;7.7787;10.5975;1.1819;13.199
4.796185;9.3930;10.0611;-0.3572;13.769
4.800681;9.2457;9.7451;-1.3797;13.504
4.805217;7.7333;9.2931;-1.7533;12.216
4.811054;5.0438;8.4416;-1.8892;10.013
4.814797;2.6939;7.3050;-1.7611;7.983
4.821041;1.1617;5.9756;-1.4280;6.253
4.826100;0.1928;4.6210;-0.6619;4.672
4.830810;-0.2074;3.7548;0.4099;3.783
4.834543;-0.7559;3.3620;1.3849;3.714
4.838919;-1.1985;3.2958;1.9470;4.011
4.845177;-1.3366;3.5725;2.3235;4.466
4.850236;-1.2321;3.8662;2.4357;4.733
4.854077;-0.8824;4.0859;2.2190;4.733
4.860313;-0.4306;4.2676;1.6578;4.598
4.865186;0.0067;4.5618;1.1777;4.711
4.870007;0.1607;4.5644;0.8362;4.643
4.874852;0.5313;4.3259;0.6602;4.408
4.881171;1.0178;3.9135;0.5340;4.079
4.885285;1.4983;3.5950;0.3702;3.912
4.890399;1.8192;3.2866;0.1079;3.758
4.893529;1.9491;2.9882;-0.2086;3.574
4.900186;1.9477;2.8769;-0.5811;3.522
4.905977;2.0058;2.9571;-1.0154;3.715
4.909731;2.0401;3.1855;-1.3102;4.003
4.913553;2.1585;3.4588;-1.6132;4.385
4.920333;2.3832;3.7193;-1.8861;4.803
4.924429;2.5551;3.9645;-2.0598;5.147
4.929811;2.4313;4.1700;-1.9960;5.223
4.933650;1.9936;4.1614;-1.6375;4.896
4.938973;1.3020;3.9914;-1.1398;4.350
4.943664;0.5743;3.7536;-0.6274;3.849
4.949477;-0.1059;3.4386;-0.1271;3.443
4.953331;-0.8595;3.2239;0.3803;3.358
4.958534;-1.5346;3.1478;0.7875;3.589
4.964765;-2.1189;3.0601;0.9516;3.842
4.969850;-2.4997;2.9754;1.0594;4.028
4.972860;-2.4651;2.8748;1.1713;3.964
4.985861;-2.1300;2.8776;1.3906;3.841
4.987964;-1.8144;2.8400;1.5259;3.699
4.988943;-1.5992;2.8360;1.6176;3.636
4.992241;-1.2895;2.8703;1.7179;3.585
5.006937;-1.0810;2.7993;1.7524;3.475
5.008623;-1.0288;2.8215;1.6637;3.433
5.009349;-0.9559;2.7744;1.5360;3.312
5.014566;-0.8536;2.7560;1.4222;3.217
5.017192;-0.7026;2.8190;1.2433;3.160
5.023763;-0.4289;2.9131;1.0616;3.130
5.029331;-0.1757;3.0166;0.9224;3.159
5.033105;0.1220;3.0698;0.8372;3.184
5.037255;0.4982;3.0867;0.7106;3.206
5.041742;0.7762;3.0196;0.5259;3.162
5.047644;0.9321;2.9236;0.3334;3.087
5.051787;1.0023;2.8538;0.1207;3.027
5.056888;1.0148;2.7027;-0.1028;2.889
5.063589;1.0127;2.5040;-0.3282;2.721
5.068170;1.0004;2.2747;-0.4911;2.533
5.071644;1.0330;2.0410;-0.5726;2.358
5.076673;1.0862;1.7720;-0.5875;2.160
5.084727;1.1196;1.5515;-0.5598;1.994
5.088006;1.1569;1.3435;-0.5834;1.867
5.091792;1.2057;1.1409;-0.5219;1.740
5.099098;1.2328;0.8933;-0.5142;1.607
5.103733;1.2578;0.6295;-0.5755;1.520
5.107735;1.3074;0.3781;-0.6245;1.497
5.113089;1.2650;0.2635;-0.7550;1.497
5.116454;1.1837;0.2495;-0.9245;1.523
5.122796;0.9960;0.3244;-1.0859;1.509
5.129721;0.7687;0.3517;-1.0517;1.349
5.131619;0.5681;0.3673;-0.9340;1.153
5.136595;0.4151;0.3282;-0.7825;0.945
5.141245;0.3074;0.3110;-0.6823;0.810
5.146142;0.1656;0.2989;-0.6047;0.695
5.151948;0.1284;0.2847;-0.5920;0.669
5.155897;0.1099;0.2778;-0.5154;0.596
5.164313;0.1871;0.2495;-0.4580;0.554
5.168075;0.1829;0.1423;-0.4319;0.490
5.171308;0.2107;0.0686;-0.4512;0.503
5.176549;0.1439;0.0019;-0.4636;0.485
5.180911;-0.0030;-0.0864;-0.3852;0.395
5.187507;-0.1893;-0.1843;-0.2828;0.387
5.191432;-0.3219;-0.2514;-0.1489;0.435
5.201880;-0.4511;-0.3186;-0.0598;0.555
5.203170;-0.4953;-0.3717;-0.0034;0.619
5.207179;-0.5528;-0.3988;0.0085;0.682
5.211042;-0.6137;-0.4071;-0.0219;0.737
5.216122;-0.7719;-0.3990;-0.0440;0.870
5.221998;-0.8576;-0.4675;-0.0556;0.978
5.226838;-0.8209;-0.4741;-0.0350;0.949
5.230315;-0.7242;-0.5886;-0.1039;0.939
5.235390;-0.6390;-0.7510;-0.1952;1.005
5.241555;-0.5438;-0.9516;-0.4123;1.171
5.246248;-0.5294;-1.0852;-0.6267;1.360
5.251614;-0.5073;-1.2498;-0.7377;1.537
5.255311;-0.3576;-1.3642;-0.7337;1.590
5.263624;-0.3482;-1.4475;-0.6719;1.633
5.267012;-0.3859;-1.5643;-0.6792;1.748
5.272257;-0.4831;-1.6236;-0.7630;1.858
5.275463;-0.4820;-1.7664;-0.8329;2.011
5.281710;-0.5191;-1.8083;-0.9658;2.115
5.286730;-0.5468;-2.0149;-1.1046;2.362
5.291471;-0.5792;-2.1899;-1.1180;2.526
5.302686;-0.5782;-2.4146;-1.1373;2.731
5.304382;-0.4600;-2.6818;-1.1075;2.938
5.306403;-0.3680;-2.9797;-1.0402;3.177
5.312536;-0.3241;-3.2626;-0.9591;3.416
5.318093;-0.3452;-3.4542;-0.9452;3.598
5.322384;-0.3910;-3.5952;-0.9816;3.747
5.326911;-0.4306;-3.7070;-1.0061;3.865
5.331252;-0.4092;-3.8209;-1.0017;3.971
5.334877;-0.3176;-3.8291;-0.9831;3.966
5.340815;-0.1890;-3.8706;-0.9861;3.999
5.344749;-0.1335;-3.8878;-1.0781;4.037
5.349853;-0.0741;-3.9142;-1.1733;4.087
5.354649;-0.0127;-3.8351;-1.2409;4.031
5.360344;0.0653;-3.7272;-1.2663;3.937
5.365535;0.0863;-3.5929;-1.2235;3.797
5.371643;0.0360;-3.4779;-1.1574;3.666
5.374922;0.0433;-3.4394;-1.0512;3.597
5.385523;0.1321;-3.4057;-1.0866;3.577
5.387282;0.2049;-3.4246;-1.1178;3.608
5.389578;0.3050;-3.5557;-1.1811;3.759
5.394283;0.3826;-3.5910;-1.2621;3.825
